tokens,ner_tags
"['the', 'psoe', 'finish', 'first', 'in', 'term', 'of', 'vote', 'and', 'seat', 'in', 'everi', 'region', 'except', 'for', '2019', 'cantabrian', 'region', 'elect', 'where', 'the', 'regionalist', 'parti', 'of', 'cantabria', 'prc', 'finish', 'first', 'and', 'the', 'psoe', 'third', 'behind', 'the', 'pp', 'and', '2019', 'navarres', 'region', 'elect', 'where', 'the', 'conserv', 'regionalist', 'navarra', 'suma', 'finish', 'first', 'and', 'the', 'socialist', 'parti', 'of', 'navarr', 'finish', 'second']","[0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 15, 16, 16, 16, 15, 0, 0, 0, 0, 15, 0, 0, 0, 15, 0, 4, 5, 5, 5, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0]"
"['the', 'parti', 'took', 'over', 'the', 'presid', 'of', 'the', '2019', 'canarian', 'region', 'elect', 'with', 'the', 'support', 'of', 'new', 'canari', 'and', 'podemo', 'end', '26', 'year', 'of', 'canarian', 'coalit', 'govern']","[0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 0, 0, 15, 16, 0, 15, 0, 0, 0, 0, 15, 16, 0]"
"['the', 'psoe', 'up', 'en', 'comú', 'podem', 'grupo', 'común', 'da', 'esquerda', 'pnv', 'má', 'paí', 'compromí', 'nca', 'the', 'galician', 'nationalist', 'bloc', 'bng', 'and', 'teruel', 'exist', 'te', 'vote', 'in', 'favor', 'of', 'the', 'govern']","[0, 15, 15, 15, 16, 16, 15, 16, 16, 16, 15, 15, 16, 15, 15, 0, 15, 16, 16, 15, 0, 15, 16, 15, 0, 0, 0, 0, 0, 0]"
"['the', 'current', 'prime', 'minist', 'of', 'denmark', 'is', 'mett', 'frederiksen', 'who', 'sinc', '27', 'june', '2019', 'ha', 'led', 'a', 'govern', 'consist', 'of', 'the', 'social', 'democrat', 'with', 'parliamentari', 'support', 'from', 'the', 'danish', 'social', 'liber', 'parti', 'socialist', 'peopl', 'parti', 'allianc', 'the', 'faroes', 'social', 'democrat', 'parti', 'and', 'greenland', 's', 'inuit', 'ataqatigiit', 'and', 'siumut']","[0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 0, 0, 0, 0, 0, 15, 16, 16, 16, 15, 16, 16, 16, 0, 11, 15, 16, 16, 0, 10, 0, 15, 16, 0, 15]"
"['on', 'februari', '23', '1945', 'la', 'pasionaria', 'left', 'moscow', 'on', 'a', 'trip', 'to', 'tehran', 'baghdad', 'and', 'cairo']","[0, 0, 0, 0, 2, 3, 0, 10, 0, 0, 0, 0, 10, 10, 0, 10]"
"['in', '1642', 'parliament', 'seiz', 'control', 'of', 'the', 'tower', 'mint', 'and', 'after', 'charl', 'i', 'tri', 'to', 'arrest', 'the', 'five', 'member', 'he', 'wa', 'forc', 'to', 'flee', 'london', 'establish', 'at', 'least', '16', 'emerg', 'mint', 'across', 'the', 'british', 'isl', 'in', 'colchest', 'chester', 'cork', 'edinburgh', 'dublin', 'exet', 'salisburi', 'part', 'of', 'cornwal', 'includ', 'truro', 'weymouth', 'worcest', 'york', 'carlisl', 'newark', 'pontefract', 'and', 'scarborough']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 0, 10, 10, 10, 10, 10, 10, 10, 0, 0, 10, 0, 10, 10, 10, 10, 10, 10, 10, 0, 10]"
"['satellit', 'mint', 'to', 'aid', 'in', 'the', 'were', 'establish', 'in', 'bristol', 'chester', 'exet', 'norwich', 'and', 'york', 'with', 'return', 'coin', 'be', 'valu', 'by', 'weight', 'not', 'face', 'valu']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['whelan', 'wa', 'defeat', 'by', 'conserv', 'parti', 'of', 'canada', 'jeff', 'watson', 'at', 'the', '2004', 'canadian', 'feder', 'elect', 'and', 'unsuccess', 'tri', 'to', 'win', 'back', 'her', 'old', 'seat', 'in', '2006', 'canadian', 'feder', 'elect', 'and', 'the', '2008', 'canadian', 'feder', 'elect']","[2, 0, 0, 0, 15, 16, 16, 16, 2, 3, 0, 0, 4, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 4, 5, 5, 5]"
"['while', 'nemanja', 'envoy', 'were', 'negoti', 'with', 'berthold', 'as', 'barbarossa', 'repres', 'nemanja', 'took', 'pernik', 'zemen', 'velbužd', 'žitomisk', 'stobi', 'prizren', 'and', 'rest', 'of', 'kosovo', 'and', 'metohija', 'and', 'even', 'skopj']","[0, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 10, 10, 10, 10, 10, 10, 0, 0, 0, 1, 0, 10, 0, 0, 10]"
"['other', 'current', 'elect', 'parti', 'in', 'victorian', 'polit', 'includ', 'the', 'australian', 'green', 'victoria', 'the', 'reason', 'parti', 'the', 'justic', 'parti', 'the', 'liber', 'democrat', 'parti', 'the', 'shooter', 'fisher', 'and', 'farmer', 'parti', 'sustain', 'australia', 'the', 'anim', 'justic', 'parti', 'and', 'transport', 'matter', 'parti']","[0, 0, 0, 0, 0, 11, 0, 0, 0, 15, 16, 16, 0, 15, 16, 0, 15, 16, 0, 15, 16, 16, 0, 15, 16, 16, 16, 16, 15, 16, 0, 15, 16, 16, 0, 15, 16, 16]"
"['state', 'parti', 'which', 'exclus', 'contest', 'victorian', 'state', 'elect', 'includ', 'the', 'aussi', 'battler', 'parti', 'hudson', 'for', 'northern', 'victoria', 'victorian', 'socialist', 'and', 'vote', '1', 'local', 'job']","[0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 15, 16, 16, 15, 16, 16, 16, 15, 16, 0, 15, 16, 16, 16]"
"['the', 'cabinet', 'is', 'compos', 'of', '21', 'member', 'with', 'fifteen', 'come', 'from', 'the', 'socialist', 'parti', 'of', 'albania', 'four', 'from', 'the', 'socialist', 'movement', 'for', 'integr', 'and', 'one', 'from', 'the', 'democrat', 'parti', 'of', 'albania']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 15, 16, 16, 16]"
"['person', 'exhibit', 'includ', 'such', 'as', 'jano', 'galleri', 'in', 'new', 'york', 'citi', '1993', 'place', 'de', 'médiathèqu', 'in', 'franc', '1995', 'acud', 'in', 'berlin', '1993', 'são', 'paulo', 'in', 'brazil', '1994', 'israel', '1995', 'nation', 'art', 'galleri', 'in', 'tirana', 'albania', '1992', 'and', 'galleri', 'xxi', 'in', 'albania', '1999']","[0, 0, 0, 0, 0, 11, 14, 0, 10, 12, 12, 0, 11, 14, 14, 0, 1, 0, 11, 0, 10, 0, 10, 12, 0, 1, 0, 1, 0, 11, 14, 14, 0, 10, 1, 0, 0, 11, 14, 0, 10, 0]"
"['after', 'the', '2007', 'elect', 'and', 'the', 'death', 'of', 'anakpawi', 'repres', 'crispin', 'beltran', 'bayan', 'now', 'ha', 'five', 'combin', 'repres', 'in', 'the', '14th', 'congress', 'of', 'the', 'philippin', 'satur', 'ocampo', 'and', 'teodoro', 'casiño', 'of', 'bayan', 'muna', 'rafael', 'mariano', 'of', 'anakpawi', 'and', 'liza', 'maza', 'and', 'luzviminda', 'ilagan', 'of', 'gabriela']","[0, 0, 4, 5, 0, 0, 0, 0, 15, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9, 9, 9, 2, 3, 0, 2, 3, 0, 15, 16, 2, 3, 0, 15, 0, 2, 3, 0, 2, 3, 0, 15]"
"['glasgow', 'prestwick', 'is', 'scotland', 'airport', 'in', 'term', 'of', 'passeng', 'traffic', 'after', 'edinburgh', 'glasgow', 'aberdeen', 'and', 'inver', 'although', 'it', 'is', 'the', 'largest', 'in', 'term', 'of', 'land', 'area']","[10, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['howev', 'the', 'size', 'of', 'the', 'remain', 'retail', 'unit', 'reflect', 'the', 'size', 'of', 'the', 'area', 'popul', 'and', 'with', 'larger', 'shop', 'facil', 'within', 'reason', 'travel', 'distanc', 'in', 'grimsbi', 'kingston', 'upon', 'hull', 'doncast', 'lincoln', 'leed', 'and', 'at', 'meadowhal', 'centr', 'sheffield']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 12, 12, 10, 10, 10, 0, 0, 10, 12, 10]"
"['six', 'offic', 'were', 'set', 'up', 'in', 'chang', 'luoyang', 'handan', 'linzi', 'modern', 'zibo', 'shandong', 'wancheng', 'modern', 'nanyang', 'henan', 'and', 'chengdu']","[0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 0, 10, 10, 10, 0, 10, 10, 0, 10]"
"['cfr', 'is', 'headquart', 'in', 'bucharest', 'and', 'ha', 'region', 'divis', 'center', 'in', 'bucharest', 'brașov', 'constanța', 'craiova', 'galați', 'iași', 'and', 'timișoara']","[8, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 0, 10]"
"['michen', 'first', 'ran', 'for', 'polit', 'offic', 'in', '1943', 'ontario', 'gener', 'elect', 'as', 'the', 'progress', 'conserv', 'parti', 'of', 'ontario', 'candid', 'in', 'the', 'ride', 'of', 'david', 'but', 'wa', 'defeat', 'by', 'william', 'dennison', 'of', 'the', 'commonwealth', 'feder', 'ccf']","[2, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 15, 16, 16, 16, 16, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 3, 0, 0, 16, 16, 15]"
"['concern', 'women', 'for', 'america', 'ha', 'been', 'activ', 'involv', 'in', 'the', 'prevent', 'of', 'sex', 'traffick', 'work', 'close', 'with', 'the', 'nation', 'organ', 'for', 'women', 'the', 'famili', 'research', 'council', 'cathol', 'for', 'choic', 'gloria', 'steinem', 'and', 'charl', 'colson', 'the', 'cwa', 'ha', 'increas', 'awar', 'of', 'thi', 'issu', 'and', 'wa', 'a', 'major', 'contributor', 'in', 'the', 'establish', 'of', 'the', 'traffick', 'victim', 'protect', 'act', 'tvpa', 'in', '2000']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9, 9, 0, 8, 9, 9, 8, 9, 9, 2, 3, 0, 2, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 14, 14, 11, 0, 0]"
"['the', 'organ', 'ha', 'local', 'chapter', 'in', 'fredericton', 'montreal', 'ottawa', 'toronto', 'hamilton', 'edmonton', 'calgari', 'and', 'vancouv', 'plu', 'intern', 'chapter', 'in', 'the', 'us', 'and', 'the', 'uk']","[0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
"['other', 'minor', 'parti', 'includ', 'the', 'green', 'parti', 'of', 'canada', 'which', 'ran', '79', 'candid', 'libertarian', 'parti', 'of', 'canada', 'the', 'parti', 'of', 'canada', 'and', 'the', 'christian', 'heritag', 'parti', 'of', 'canada', 'which', 'wa', 'mainli', 'dedic', 'to', 'oppos', 'abort']","[0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 15, 16, 16, 16, 0, 16, 16, 16, 0, 0, 15, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0]"
"['activ', 'in', 'place', 'such', 'as', 'liverpool', 'yorkshir', 'bristol', 'and', 'norwich', 'were', 'heavili', 'influenc', 'by', 'local', 'anarchist']","[0, 0, 0, 0, 0, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0]"
"['imelda', 'also', 'establish', 'a', 'network', 'of', 'philippin', 'center', 'in', 'major', 'citi', 'abroad', 'such', 'as', 'new', 'york', 'citi', 'canberra', 'hong', 'kong', 'and', 'san', 'francisco']","[6, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 10, 12, 12, 10, 10, 12, 0, 10, 12]"
"['taylor', 'wa', 'a', 'candid', 'for', 'the', 'social', 'democrat', 'new', 'democrat', 'parti', 'ndp', 'in', 'mount', 'royal', 'on', 'three', 'occas', 'in', 'the', '1960', 'begin', 'with', 'the', '1962', 'canadian', 'feder', 'elect', 'when', 'he', 'came', 'in', 'third', 'behind', 'liber', 'parti', 'of', 'canada', 'alan', 'macnaughton']","[2, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 15, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 2, 3]"
"['it', 'wa', 'eclips', 'by', 'parti', 'like', 'the', 'rel', 'moder', 'nation', 'peasant', 'parti', 'and', 'it', 'more', 'radic', 'romanian', 'front', 'offshoot', 'the', 'defens', 'leagu', 'lanc', 'and', 'the', 'iron', 'guard']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 0, 0, 0, 0, 15, 16, 0, 0, 16, 16, 15, 0, 0, 15, 16]"
"['hi', 'son', 'ruairí', 'brugha', 'later', 'becam', 'a', 'politician', 'firstli', 'support', 'clann', 'na', 'poblachta', 'and', 'later', 'fianna', 'fáil', 'and', 'wa', 'elect', 'to', 'dáil', 'éireann', 'at', 'the', '1973', 'irish', 'gener', 'elect']","[0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 15, 16, 16, 0, 0, 15, 16, 0, 0, 0, 0, 15, 16, 0, 0, 4, 5, 5, 5]"
"['some', 'intern', 'rout', 'oper', 'from', 'chengdu', 'chongq', 'dalian', 'hangzhou', 'kunm', 'and', 'xiamen']","[0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 0, 10]"
"['he', 'wa', 'educ', 'at', 'congreg', 'of', 'christian', 'brother', 'in', 'syng', 'street', 'dublin', 'univers', 'colleg', 'dublin', 'and', 'harvard', 'busi', 'school']","[0, 0, 0, 0, 8, 9, 9, 9, 0, 10, 12, 10, 8, 9, 9, 0, 8, 9, 9]"
"['he', 'enter', 'the', 'british', 'diplomat', 'servic', 'in', '1883', 'and', 'serv', 'in', 'minor', 'posit', 'at', 'embassi', 'in', 'berlin', 'rome', 'athen', 'and', 'pari']","[0, 0, 0, 8, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 10]"
"['some', 'part', 'of', 'the', 'denomin', 'belong', 'to', 'the', 'nation', 'associ', 'of', 'evangel', 'the', 'canadian', 'council', 'of', 'church', 'and', 'the', 'evangel', 'fellowship', 'of', 'canada']","[0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9, 9, 0, 8, 9, 9, 9, 0, 0, 8, 9, 9, 9]"
"['after', 'serv', 'two', 'term', 'in', 'the', 'new', 'hampshir', 'senat', 'shaheen', 'wa', 'elect', 'governor', 'in', '1996', 'new', 'hampshir', 'gubernatori', 'elect', 'and', 'reelect', 'in', '1998', 'new', 'hampshir', 'gubernatori', 'elect', 'and', '2000', 'new', 'hampshir', 'gubernatori', 'elect']","[0, 0, 0, 0, 0, 0, 8, 9, 9, 2, 0, 0, 0, 0, 4, 5, 5, 5, 5, 0, 0, 0, 4, 5, 5, 5, 5, 0, 4, 5, 5, 5, 5]"
"['in', 'scotland', 'aberdeen', 'dunde', 'edinburgh', 'and', 'glasgow', 'are', 'function', 'independ', 'citi', 'though', 'the', 'term', 'is', 'not', 'use']","[0, 1, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['other', 'recent', 'appear', 'includ', 'carnegi', 'hall', 'the', 'blue', 'note', 'milan', 'itali', 'the', 'howard', 'theater', 'washington', 'dc', 'the', 'dakota', 'jazz', 'club', 'minneapoli', 'bb', 'king', 'blue', 'club', 'nyc', 'the', 'cheltenhem', 'jazz', 'festiv', 'and', 'the', 'mouth', 'of', 'the', 'tyne', 'festiv']","[0, 0, 0, 0, 10, 12, 0, 10, 12, 10, 1, 0, 10, 12, 10, 12, 0, 10, 12, 12, 10, 10, 12, 12, 12, 10, 0, 17, 18, 18, 0, 0, 17, 18, 18, 18, 18]"
"['thi', 'tend', 'to', 'lead', 'to', 'the', 'chamber', 'be', 'domin', 'by', 'two', 'major', 'polit', 'group', 'the', 'coalit', 'consist', 'of', 'the', 'liber', 'parti', 'of', 'australia', 'and', 'nation', 'parti', 'of', 'australia', 'parti', 'and', 'the', 'australian', 'labor', 'parti']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 15, 16, 16, 16, 0, 0, 0, 15, 16, 16]"
"['alp', 'australian', 'labor', 'parti', 'l', 'np', 'group', 'of', 'liber', 'parti', 'of', 'australia', 'nation', 'parti', 'of', 'australia', 'liber', 'nation', 'parti', 'of', 'queensland', 'countri', 'liber', 'parti', 'coalit', 'parti', 'and', 'predecessor']","[15, 15, 16, 16, 0, 0, 0, 0, 15, 16, 16, 16, 15, 16, 16, 16, 15, 16, 16, 16, 16, 15, 16, 16, 0, 0, 0, 0]"
"['he', 'serv', 'twice', 'as', 'leader', 'of', 'the', 'liber', 'parti', 'of', 'australia', 'and', 'lead', 'the', 'parti', 'to', 'defeat', 'at', 'the', '1984', 'australian', 'feder', 'elect', 'and', '1990', 'australian', 'feder', 'elect']","[0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 4, 5, 5, 5]"
"['throughout', 'the', '2000', 'decad', 'thai', 'aggress', 'continu', 'it', 'rout', 'network', 'expans', 'with', 'new', 'servic', 'to', 'chengdu', 'busan', 'chennai', 'xiamen', 'milan', 'moscow', 'islamabad', 'hyderabad', 'johannesburg', 'later', 'suspend', 'and', 'oslo']","[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 10]"
"['on', '23', 'septemb', '2016', 'thai', 'smile', 'thai', 'subsidiari', 'announc', 'four', 'new', 'servic', 'to', 'gaya', 'varanasi', 'jaipur', 'and', 'lucknow', 'in', 'india', 'mark', 'the', 'expans', 'of', 'thai', 'network', 'in', 'region', 'market']","[0, 0, 0, 0, 8, 9, 11, 0, 0, 0, 0, 0, 0, 10, 10, 10, 0, 10, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0]"
"['previous', 'in', 'israel', 'parti', 'list', 'had', 'been', 'decid', 'upon', 'by', 'the', 'parti', 'committe', 'but', 'sinc', 'the', 'late', '1970', 'almost', 'everi', 'parti', 'in', 'israel', 'with', 'the', 'except', 'of', 'the', 'one', 'sha', 'and', 'unit', 'torah', 'judaism', 'and', 'mani', 'of', 'the', 'centrist', 'parti', 'yesh', 'atid', 'israel', 'resili', 'parti', 'telem', 'and', 'kulanu', 'ha', 'follow', 'dash', 'lead', 'and', 'adopt', 'the', 'primari', 'system']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 0, 15, 16, 16, 0, 0, 0, 0, 15, 16, 15, 16, 15, 16, 16, 15, 0, 15, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
"['in', 'canada', 'bocc', 'ha', 'ten', 'locat', 'locat', 'in', 'markham', 'scarborough', 'under', 'the', 'name', 'gta', 'toronto', 'branch', 'toronto', 'sever', 'branch', 'in', 'north', 'york', 'and', 'downtown', 'mississauga', 'vancouv', 'montreal', 'and', 'calgari']","[0, 1, 8, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 10, 12, 0, 10, 0, 0, 0, 10, 12, 0, 0, 10, 10, 10, 0, 10]"
"['it', 'oper', 'four', 'channel', 'tvr1', 'tvr2', 'tvr3', 'and', 'tvri', 'along', 'with', 'six', 'region', 'studio', 'in', 'bucharest', 'iași', 'timișoara', 'craiova', 'and', 'târgu', 'mureș']","[0, 0, 0, 0, 11, 11, 11, 0, 11, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 0, 10, 12]"
"['later', 'the', 'rainbow', 'coalit', 'wa', 'join', 'nationwid', 'by', 'student', 'for', 'a', 'democrat', 'societi', 'sd', 'the', 'brown', 'beret', 'american', 'indian', 'movement', 'and', 'the', 'red', 'guard', 'parti']","[0, 0, 17, 18, 0, 0, 0, 0, 8, 9, 9, 9, 9, 8, 0, 8, 9, 15, 16, 16, 0, 0, 15, 16, 16]"
"['it', 'also', 'becam', 'a', 'member', 'of', 'the', 'march', '14', 'allianc', 'along', 'with', 'the', 'futur', 'movement', 'progress', 'socialist', 'parti', 'lebanes', 'forc', 'and', 'other', 'minor', 'parti']","[0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 0, 0, 0, 15, 16, 15, 16, 16, 15, 16, 0, 0, 0, 0]"
"['the', 'parti', 'ran', 'candid', 'in', 'three', 'presidenti', 'elect', 'in', 'the', 'elect', 'of', '1876', 'unit', 'state', 'presidenti', 'elect', '1880', 'unit', 'state', 'presidenti', 'elect', 'and', '1884', 'unit', 'state', 'presidenti', 'elect', 'befor', 'fade', 'away']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 0, 4, 5, 5, 5, 5, 0, 0, 0]"
"['chandrika', 'kumaratunga', 'briefli', 'took', 'over', 'the', 'leadership', 'of', 'her', 'husband', 'parti', 'and', 'form', 'the', 'unit', 'socialist', 'allianc', 'with', 'the', 'communist', 'parti', 'of', 'sri', 'lanka', 'the', 'lanka', 'sama', 'samaja', 'parti', 'and', 'the', 'nava', 'sama', 'samaja', 'parti']","[2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 0, 0, 15, 16, 16, 16, 16, 0, 15, 16, 16, 16, 0, 0, 15, 16, 16, 16]"
"['as', 'a', 'result', 'of', 'western', 'alien', 'both', 'the', 'domin', 'conserv', 'and', 'liber', 'parti', 'were', 'challeng', 'in', 'the', 'west', 'by', 'the', 'rise', 'of', 'a', 'number', 'of', 'protest', 'parti', 'includ', 'the', 'progress', 'parti', 'of', 'canada', 'the', 'commonwealth', 'feder', 'ccf', 'the', 'reconstruct', 'parti', 'of', 'canada', 'and', 'the', 'social', 'credit', 'parti', 'of', 'canada']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 16, 16, 15, 0, 15, 16, 16, 16, 0, 0, 15, 16, 16, 16, 16]"
"['in', 'the', 'end', 'there', 'were', 'three', 'candid', 'in', 'the', 'parti', '2004', 'conserv', 'parti', 'of', 'canada', 'leadership', 'elect', 'former', 'canadian', 'allianc', 'leader', 'stephen', 'harper', 'former', 'magna', 'intern', 'ceo', 'belinda', 'stronach', 'and', 'former', 'progress', 'conserv', 'parti', 'of', 'ontario', 'cabinet', 'minist', 'toni', 'clement']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 5, 5, 5, 0, 15, 16, 0, 2, 3, 0, 8, 9, 0, 2, 3, 0, 0, 15, 16, 16, 16, 16, 0, 0, 2, 3]"
"['howev', 'there', 'are', 'other', 'small', 'conserv', 'parti', 'with', 'which', 'the', 'feder', 'conserv', 'parti', 'ha', 'close', 'tie', 'such', 'as', 'the', 'saskatchewan', 'parti', 'and', 'the', 'british', 'columbia', 'liber', 'parti', 'not', 'associ', 'with', 'the', 'feder', 'liber', 'parti', 'of', 'canada', 'despit', 'it', 'name']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0]"
"['in', 'alberta', 'relat', 'becam', 'strain', 'between', 'the', 'feder', 'conserv', 'parti', 'and', 'the', 'progress', 'conserv', 'associ', 'of', 'alberta', 'prior', 'to', 'it', 'provinci', 'loss', 'in', '2015', 'alberta', 'gener', 'elect', 'and', 'eventu', 'emerg', 'with', 'the', 'wildros', 'parti', 'into', 'the', 'unit', 'conserv', 'parti', 'in', '2017']","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 0, 0, 0, 15, 16, 0, 0, 15, 16, 16, 0, 0]"
"['it', 'wa', 'link', 'with', 'the', 'provinci', 'unit', 'farmer', 'of', 'canada', 'parti', 'in', 'sever', 'provinc', 'and', 'it', 'spawn', 'the', 'progress', 'parti', 'of', 'saskatchewan', 'and', 'the', 'progress', 'parti', 'of', 'manitoba', 'which', 'form', 'the', 'govern', 'of', 'that', 'provinc']","[0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0]"
"['most', 'sit', 'ufa', 'mp', 'join', 'the', 'commonwealth', 'feder', 'parti', 'and', 'all', 'the', 'ufa', 'mp', 'were', 'defeat', 'at', 'the', 'poll', 'in', 'the', '1935', 'canadian', 'feder', 'elect', 'by', 'the', 'social', 'credit', 'parti', 'of', 'canada', 'polit', 'landslid']","[0, 0, 15, 0, 0, 0, 16, 16, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5, 0, 0, 15, 16, 16, 16, 16, 0, 0]"
"['progress', 'mp', 'agn', 'macphail', 'wa', 'in', 'the', '1935', 'canadian', 'feder', 'elect', 'as', 'a', 'unit', 'farmer', 'of', 'ontario', 'labour', 'candid', 'but', 'wa', 'defeat', 'run', 'under', 'the', 'same', 'banner', 'in', 'the', '1940', 'canadian', 'feder', 'elect']","[8, 0, 2, 3, 0, 0, 0, 4, 5, 5, 5, 0, 0, 15, 16, 16, 16, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 5, 5]"
"['the', 'progress', 'parti', 'of', 'saskatchewan', 'ran', 'seven', 'candid', 'and', 'elect', 'six', 'member', 'to', 'the', 'saskatchewan', 'legislatur', 'in', 'the', '1921', 'saskatchewan', 'gener', 'elect', 'despit', 'the', 'absenc', 'of', 'a', 'provinci', 'organ', 'due', 'to', 'the', 'reluct', 'of', 'the', 'saskatchewan', 'grain', 'grower', 'associ', 'to', 'break', 'with', 'the', 'saskatchewan', 'liber', 'parti']","[0, 15, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0, 15, 16, 16]"
