tokens,ner_tags
"['chines', 'offici', 'media', 'ha', 'often', 'accus', 'foreign', 'forc', 'notabl', 'the', 'unit', 'state', 'of', 'seek', 'to', 'support', 'tibetan', 'independ', 'activist']","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 7, 0, 0]"
"['king', 'birenda', 'told', 'gyaicain', 'norbu', 'chairman', 'of', 'the', 'tibetan', 'govern', 'that', 'nepal', 'would', 'not', 'becom', 'a', 'tool', 'for', 'other', 'to', 'split', 'tibet', 'the', 'newspap', 'said']","[0, 1, 0, 1, 2, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]"
"['gyaicain', 'told', 'the', 'royal', 'visitor', 'increas', 'cooper', 'between', 'nepal', 'and', 'tibet', 'wa', 'possibl', 'in', 'the', 'field', 'of', 'trade', 'tourism', 'commun', 'and', 'sport', 'it', 'said']","[1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'gave', 'no', 'detail']","[0, 0, 0, 0]"
[],[]
"['iran', 'hang', 'two', 'men', 'for', 'drug', 'traffick']","[5, 0, 0, 0, 0, 0, 0]"
['tehran'],[5]
"['iran', 'ha', 'hang', 'two', 'drug', 'traffick', 'in', 'the', 'southern', 'citi', 'of', 'shiraz', 'the', 'even', 'newspap', 'resalat', 'report', 'on', 'saturday']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
"['the', 'two', 'iranian', 'men', 'were', 'arrest', 'in', 'juli', 'with', '419', 'kilogram', '924', 'lb', 'of', 'opium', 'after', 'they', 'open', 'fire', 'on', 'polic', 'and', 'kill', 'a', 'pedestrain', 'and', 'wound', 'four', 'the', 'newspap', 'quot', 'a', 'polic', 'command', 'as', 'say']","[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['resalat', 'said', 'the', 'execut', 'were', 'order', 'by', 'the', 'islam', 'revolutionari', 'court']","[3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4]"
"['it', 'did', 'not', 'say', 'when', 'they', 'took', 'place']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['one', 'of', 'the', 'men', 'who', 'kill', 'the', 'pedestrian', 'wa', 'hang', 'at', 'the', 'site', 'of', 'the', 'crime', 'and', 'the', 'other', 'wa', 'execut', 'in', 'adel', 'prison', 'in', 'shiraz', 'the', 'newspap', 'said']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0]"
"['possess', 'of', '30', 'gramm', 'just', 'over', 'an', 'ounc', 'of', 'heroin', 'or', 'five', 'kg', '11', 'lb', 'of', 'opium', 'is', 'punish', 'by', 'death', 'in', 'iran']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
"['more', 'than', 'peopl', 'have', 'been', 'execut', 'in', 'case', 'sinc', 'the', 'law', 'took', 'effect', 'in', '1989']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['iran', 'ha', 'an', 'estim', 'one', 'million', 'drug', 'addict', 'and', 'is', 'a', 'key', 'transit', 'rout', 'for', 'drug', 'mostli', 'opium', 'smuggl', 'to', 'europ', 'through', 'afghanistan', 'and', 'pakistan', 'the', 'so', 'call', 'golden', 'crescent']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 0, 0, 3, 4]"
[],[]
"['main', 'tunisian', 'opposit', 'parti', 'oust', 'from', 'hq']","[0, 7, 0, 0, 0, 0, 0]"
['tuni'],[5]
"['tunisia', 'main', 'opposit', 'parti', 'on', 'saturday', 'announc', 'that', 'it', 'had', 'been', 'oust', 'from', 'it', 'headquart', 'build', 'by', 'a', 'court', 'decis', 'for', 'fail', 'to', 'pay', 'the', 'rent']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['moham', 'ali', 'khalfallah', 'spokesman', 'for', 'the', 'movement', 'of', 'socialist', 'democrat', 'md', 'said', 'that', 'a', 'bailiff', 'who', 'wa', 'accompagni', 'by', 'policemen', 'on', 'saturday', 'order', 'the', 'parti', 'to', 'leav', 'the', 'build']","[1, 2, 2, 0, 0, 0, 3, 4, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['we', 'were', 'not', 'allow', 'a', 'delay', 'to', 'enabl', 'us', 'to', 'transfer', 'the', 'movement', 'good', 'and', 'document', 'khalfallah', 'ad', 'in', 'a', 'statement']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['the', 'build', 'is', 'state', 'properti']","[0, 0, 0, 0, 0]"
"['the', 'md', 'wa', 'repres', 'in', 'court', 'and', 'admit', 'owe', 'money', 'for', 'rent', 'but', 'did', 'not', 'give', 'detail']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['md', 'thi', 'year', 'lost', 'it', 'presid', 'and', 'both', 'of', 'whom', 'were', 'tri', 'and', 'given', 'jail', 'sentenc']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['md', 'presid', 'moham', 'moada', 'wa', 'sentenc', 'last', 'februari', 'to', '11', 'year', 'in', 'jail', 'on', 'charg', 'of', 'have', 'secret', 'contact', 'with', 'libyan', 'agent', 'and', 'receiv', 'money', 'from', 'tripoli']","[3, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5]"
"['khemai', 'chammari', 'last', 'juli', 'wa', 'sentenc', 'to', 'five', 'year', 'in', 'prison', 'on', 'a', 'charg', 'of', 'disclos', 'secret', 'of', 'judici', 'proceed', 'in', 'moada', 'affair']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['to', 'replac', 'moada', 'the', 'md', 'after', 'the', 'trial', 'name', 'khalfallah', 'as', 'coordin', 'but', 'ismail', 'boulahya', 'the', 'last', 'of', 'the', 'md', 'found', 'member', 'still', 'polit', 'activ', 'claim', 'the', 'titl', 'of', 'presid', 'caus', 'a', 'new', 'split', 'within', 'the', 'movement']","[0, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['md', 'wa', 'found', 'in', '1978', 'by', 'a', 'group', 'led', 'by', 'ahm', 'mestiri', 'who', 'withdrew', 'from', 'polit', 'in', '1992']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['succeed', 'him', 'as', 'head', 'of', 'the', 'movement', 'moada', 'an', 'arab', 'nationalist', 'oust', 'liber', 'led', 'by', 'md', 'mustapha', 'ben', 'jaafar', 'in', '1993']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 3, 1, 2, 2, 0, 0]"
[],[]
"['kurdish', 'group', 'say', 'two', 'kill', 'in', 'iraqi', 'shell']","[7, 0, 0, 0, 0, 0, 7, 0]"
['nicosia'],[5]
"['an', 'iraqi', 'kurdish', 'guerrilla', 'group', 'on', 'saturday', 'accus', 'iraqi', 'govern', 'forc', 'of', 'kill', 'two', 'civilian', 'in', 'shell', 'in', 'northern', 'iraq', 'the', 'iranian', 'news', 'agenc', 'irna', 'report']","[0, 7, 8, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 0, 0, 3, 0]"
"['irna', 'said', 'it', 'wa', 'monitor', 'a', 'report', 'from', 'a', 'radio', 'station', 'affili', 'to', 'the', 'patriot', 'union', 'of', 'kurdistan', 'puk']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 3]"
"['iraqi', 'armi', 'heavili', 'shell', 'the', 'kani', 'karzhala', 'camp', 'west', 'of', 'arbil', 'on', 'friday']","[7, 0, 0, 0, 0, 5, 6, 0, 0, 0, 5, 0, 0]"
"['two', 'civilian', 'were', 'kill', 'in', 'the', 'iraqi', 'bomb', 'irna', 'quot', 'the', 'radio', 'report', 'as', 'say']","[0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 0, 0]"
"['the', 'radio', 'on', 'friday', 'said', 'iraqi', 'heavi', 'artilleri', 'wa', 'pound', 'it', 'posit', 'in', 'northern', 'iraq', 'but', 'it', 'gave', 'no', 'detail', 'of', 'casualti']","[0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
"['there', 'wa', 'no', 'independ', 'confirm', 'of', 'the', 'report']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'rival', 'kurdistan', 'democrat', 'parti', 'kdp', 'which', 'accus', 'iran', 'of', 'support', 'the', 'puk', 'said', 'on', 'thursday', 'that', 'it', 'forc', 'had', 'halt', 'an', 'attack', 'by', 'thousand', 'of', 'puk', 'fighter']","[0, 0, 3, 4, 4, 3, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['the', 'unit', 'state', 'said', 'in', 'washington', 'on', 'friday', 'that', 'it', 'had', 'broker', 'a', 'ceasefir', 'to', 'end', 'six', 'day', 'of', 'fight', 'between', 'the', 'two', 'main', 'kurdish', 'faction', 'and', 'persuad', 'them', 'to', 'attend', 'peac', 'talk', 'next', 'month']","[0, 5, 6, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'clash', 'shatter', 'a', 'ceasefir', 'negoti', 'last', 'year', 'by', 'washington', 'had', 'threaten', 'a', 'peac', 'plan', 'to', 'unit', 'the', 'kurdish', 'region', 'against', 'iraqi', 'presid', 'saddam', 'hussein']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 1, 2]"
"['british', 'and', 'french', 'plane', 'have', 'been', 'patrol', 'the', 'sky', 'of', 'northern', 'iraq', 'sinc', 'shortli', 'after', 'the', '1991', 'gulf', 'war', 'to', 'shield', 'iraq', 'kurd', 'from', 'ani', 'attack', 'by', 'iraqi', 'troop']","[7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 8, 0, 0, 5, 7, 0, 0, 0, 0, 7, 0]"
[],[]
"['iran', 'accus', 'iraq', 'of', 'ceasefir', 'violat']","[5, 0, 5, 0, 0, 0]"
['nicosia'],[5]
"['iran', 'ha', 'accus', 'iraq', 'of', 'violat', 'the', 'ceasefir', 'end', 'their', 'war', 'some', '32', 'time', 'between', 'the', 'end', 'of', 'march', 'and', 'may', '31', 'thi', 'year', 'the', 'iranian', 'news', 'agenc', 'irna', 'report', 'on', 'saturday']","[5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0]"
"['iran', 'deputi', 'repres', 'to', 'the', 'unit', 'nation', 'majid', 'takht', 'ravanchi', 'made', 'the', 'alleg', 'in', 'a', 'letter', 'to', 'boutro', 'on', 'friday', 'the', 'agenc', 'said']","[5, 0, 0, 0, 0, 3, 4, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['the', 'islam', 'republ', 'of', 'iran', 'ha', 'report', 'some', '32', 'new', 'case', 'of', 'ceasefir', 'violat', 'by', 'the', 'iraqi', 'regim', 'between', 'march', '31', 'and', 'may', '31', '1996', 'it', 'report', 'from', 'new', 'york']","[0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6]"
"['it', 'said', 'violat', 'includ', 'construct', 'observ', 'post', 'instal', 'mortar', 'and', 'cannon', 'set', 'up', 'tent', 'penetr', 'iranian', 'territori', 'and', 'fire', 'rifl', 'grenad', 'toward', 'iranian', 'territori']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0]"
"['the', 'war', 'between', 'the', 'two', 'countri', 'end', 'with', 'a', 'ceasefir']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
[],[]
"['press', 'digest', 'iraq', 'aug', '24']","[0, 0, 5, 0, 0]"
['baghdad'],[5]
"['these', 'are', 'some', 'of', 'the', 'lead', 'stori', 'in', 'the', 'offici', 'iraqi', 'press', 'on', 'saturday']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0]"
"['reuter', 'ha', 'not', 'verifi', 'these', 'stori', 'and', 'doe', 'not', 'vouch', 'for', 'their', 'accuraci']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
['jumhouriya'],[3]
"['istanbul', 'chamber', 'of', 'commerc', 'urg', 'ankara', 'to', 'resum', 'trade', 'with', 'iraq']","[5, 0, 0, 0, 0, 5, 0, 0, 0, 0, 5]"
"['offer', 'from', 'arab', 'and', 'foreign', 'compani', 'to', 'suppli', 'iraq', 'with', 'good']","[0, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0]"
"['four', 'ship', 'unload', 'tonn', 'of', 'sugar', 'at', 'jordan', 'aqaba']","[0, 0, 0, 0, 0, 0, 0, 5, 5]"
"['editori', 'blame', 'for', 'latest', 'of', 'fight', 'between', 'kurdish', 'rebel', 'in', 'northern', 'iraq']","[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 5]"
"['black', 'market', 'boom', 'in', 'the', 'shadow', 'of', 'supermarket']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['parliament', 'complet', 'draft', 'law', 'on', 'protect', 'of', 'river', 'water', 'in', 'iraq']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
['qadissiya'],[3]
"['iraq', 'denounc', 'violat', 'of', 'airspac', 'by', 'warplan']","[5, 0, 0, 0, 0, 0, 0]"
['iraq'],[5]
"['editori', 'lambast', 'jalal', 'talabani', 'leader', 'of', 'a', 'kurdish', 'rebel', 'faction', 'in', 'the', 'north', 'for', 'liais', 'with', 'iran', 'in', 'it', 'fight', 'against', 'rival']","[0, 0, 1, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0]"
['babel'],[3]
"['blame', 'iraq', 'for', 'riot', 'in', 'jordan', 'is', 'a', 'dirti', 'game']","[0, 5, 0, 0, 0, 5, 0, 0, 0, 0]"
[],[]
"['clinton', 'campaign', 'busi', 'make', 'news']","[1, 0, 0, 0, 0]"
"['laurenc', 'mcquillan']","[1, 2]"
['washington'],[5]
"['presid', 'bill', 'clinton', 'ha', 'serv', 'notic', 'he', 'intend', 'to', 'be', 'busi', 'make', 'news', 'or', 'at', 'least', 'do', 'thing', 'that', 'look', 'and', 'sound', 'like', 'it', 'in', 'a', 'campaign', 'year']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['with', 'democrat', 'gather', 'in', 'chicago', 'to', 'start', 'a', 'convent', 'on', 'monday', 'to', 'nomin', 'him', 'for', 'a', 'second', 'term', 'as', 'presid', 'clinton', 'plan', 'a', 'steadi', 'parad', 'of', 'event', 'design', 'to', 'highlight', 'hi', 'leadership', 'and', 'dim', 'the', 'glow', 'of', 'the', 'republican', 'conclav', 'that', 'gave', 'a', 'boost', 'to', 'rival', 'bob', 'dole']","[0, 7, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
"['after', 'a', 'week', 'of', 'care', 'orchestr', 'event', 'sign', 'into', 'law', 'bill', 'pass', 'by', 'the', 'congress', 'clinton', 'use', 'hi', 'saturday', 'radio', 'address', 'to', 'the', 'nation', 'to', 'proudli', 'announc', 'a', 'develop', 'in', 'the', 'war', 'on', 'crime']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['sixti', 'day', 'ago', 'i', 'direct', 'the', 'attorney', 'gener', 'to', 'draw', 'up', 'a', 'plan', 'for', 'a', 'nation', 'registri', 'of', 'sex', 'offend', 'clinton', 'said']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['that', 'plan', 'ha', 'now', 'reach', 'my', 'desk']","[0, 0, 0, 0, 0, 0, 0]"
"['today', 'i', 'am', 'pleas', 'to', 'announc', 'that', 'we', 'are', 'follow', 'through', 'on', 'our', 'commit', 'to', 'keep', 'track', 'of', 'these', 'crimin', 'not', 'just', 'in', 'a', 'singl', 'state', 'but', 'wherev', 'they', 'go', 'he', 'said']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['actual', 'creation', 'of', 'such', 'a', 'registri', 'wa', 'underway', 'without', 'clinton', 'lift', 'a', 'finger']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['attorney', 'gener', 'janet', 'reno', 'report', 'all', 'nine', 'page', 'of', 'it', 'includ', 'footnot', 'offer', 'onli', 'the', 'interim', 'servic', 'of', 'the', 'fbi', 'until', 'a', 'formal', 'registri', 'on', 'sex', 'offend', 'ha', 'been', 'establish']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['two', 'month', 'ago', 'clinton', 'announc', 'he', 'want', 'an', 'interim', 'effort', 'establish']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['now', '60', 'day', 'later', 'he', 'had', 'a', 'chanc', 'to', 'talk', 'about', 'it', 'again']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'is', 'an', 'exampl', 'of', 'clinton', 'strateg', 'plan', 'as', 'he', 'head', 'into', 'the', 'stretch', 'drive', 'for', 'the', '5', 'presidenti', 'elect']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['such', 'thing', 'do', 'not', 'happen', 'by', 'chanc', 'in', 'the', 'clinton', 'white', 'hous', 'they', 'are', 'part', 'of', 'hi', 'polit', 'chess', 'game']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'the', 'past', 'week', 'clinton', 'sign', 'into', 'law', 'an', 'increas', 'in', 'the', 'minimium', 'wage', 'a', 'bill', 'that', 'make', 'it', 'easier', 'for', 'someon', 'with', 'a', 'health', 'problem', 'to', 'chang', 'job', 'and', 'sweep', 'chang', 'overhaul', 'the', 'nation', 'welfar', 'system']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['america', 'can', 'look', 'back', 'on', 'a', 'week', 'of', 'remark', 'achiev', 'clinton', 'said', 'without', 'even', 'a', 'pass', 'refer', 'to', 'the', 'republican', 'major', 'in', 'the', 'hous', 'and', 'senat']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 3]"
"['america', 'is', 'on', 'the', 'right', 'track', 'offer', 'more', 'opportun', 'demand', 'more', 'respons', 'build', 'a', 'stronger', 'commun', 'the', 'sens', 'of', 'share', 'valu', 'and', 'stronger', 'famili', 'he', 'said', 'in', 'strike', 'the', 'theme', 'of', 'hi', 'come', 'week']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['accord', 'to', 'a', 'senior', 'campaign', 'offici', 'clinton', 'will', 'be', 'make', 'a', 'lot', 'of', 'news', 'in', 'the', 'come', 'week', 'someth', 'differ', 'each', 'day']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['clinton', 'depart', 'on', 'sunday', 'on', 'a', 'train', 'trip', 'through', 'west', 'virginia', 'kentucki', 'ohio', 'michigan', 'and', 'indiana', 'while', 'fellow', 'democrat', 'are', 'gather', 'in', 'chicago']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 5, 5, 5, 0, 5, 0, 0, 7, 0, 0, 0, 5]"
"['he', 'make', 'news', 'dure', 'the', 'day', 'and', 'then', 'at', 'night', 'the', 'attent', 'will', 'go', 'to', 'the', 'convent', 'said', 'the', 'campaign', 'offici']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['we', 'think', 'it', 'work', 'realli', 'well']","[0, 0, 0, 0, 0, 0]"
"['although', 'offici', 'declin', 'to', 'say', 'just', 'what', 'each', 'day', 'news', 'will', 'be', 'the', 'intent', 'is', 'to', 'put', 'a', 'focu', 'on', 'clinton', 'himself', 'and', 'not', 'just', 'those', 'attend', 'the', 'parti', 'convent']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['each', 'day', 'of', 'the', 'trip', 'will', 'have', 'a', 'late', 'start', 'so', 'that', 'network', 'televis', 'correspond', 'will', 'be', 'abl', 'to', 'do', 'live', 'report', 'for', 'morn', 'programm']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['campaign', 'offici', 'then', 'hope', 'the', 'day', 'news', 'event', 'will', 'be', 'showcas', 'on', 'even', 'televis', 'news', 'show', 'as', 'a', 'for', 'that', 'night', 'convent', 'programm']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['we', 'be', 'concentr', 'on', 'support', 'the', 'presid', 'as', 'he', 'is', 'on', 'the', 'trip', 'and', 'make', 'signific', 'public', 'polici', 'statement', 'relat', 'to', 'some', 'of', 'hi', 'plan', 'for', 'the', 'futur', 'said', 'white', 'hous', 'press', 'secretari', 'mike', 'mccurri']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 1, 2]"
"['mccurri', 'said', 'that', 'when', 'clinton', 'deliv', 'hi', 'accept', 'address', 'on', 'thursday', 'night', 'to', 'fellow', 'democrat', 'and', 'a', 'nation', 'televis', 'audienc', 'he', 'will', 'set', 'out', 'a', 'road', 'map', 'for', 'the', 'nation', 'futur', 'one', 'the', 'presid', 'hope', 'guid', 'him', 'back', 'to', 'the', 'white', 'hous', 'for', 'four', 'more', 'year']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0]"
[],[]
"['hurrican', 'expect', 'to', 'veer', 'north', 'of', 'caribbean']","[0, 0, 0, 0, 0, 0, 5]"
['miami'],[5]
"['hurrican', 'edouard', 'grew', 'stronger', 'on', 'saturday', 'as', 'it', 'swirl', 'across', 'the', 'atlant', 'ocean', 'but', 'forecast', 'at', 'the', 'nation', 'hurrican', 'center', 'said', 'the', 'storm', 'would', 'like', 'swing', 'north', 'and', 'miss', 'the', 'caribbean']","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
"['edouard', 'is', 'get', 'stronger', 'and', 'stronger', 'and', 'it', 'alreadi', 'ha', 'wind', 'of', '105', 'mph', '185', 'kph', 'said', 'hurrican', 'forecast', 'lixion', 'avila']","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
"['but', 'the', 'good', 'news', 'is', 'that', 'all', 'our', 'comput', 'model', 'indic', 'edouard', 'is', 'go', 'to', 'turn', 'to', 'the', 'on', 'sunday', 'and', 'miss', 'the', 'island', 'he', 'ad']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['at', '11', 'edt', '1500', 'gmt', 'edouard', 'wa', 'mile', 'east', 'of', 'the', 'lesser', 'antil', 'and', 'move', 'west', 'at', '14', 'mph', '25', 'kph']","[0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'exact', 'posit', 'wa', 'latitud', 'north', 'longitud', 'west']","[0, 0, 0, 0, 0, 0, 0, 0]"
[],[]
"['franc', 'hand', 'suspect', 'eta', 'member', 'to', 'spain']","[5, 0, 0, 3, 0, 0, 5]"
['pari'],[5]
"['franc', 'on', 'saturday', 'hand', 'a', 'suspect', 'member', 'of', 'the', 'basqu', 'separatist', 'group', 'eta', 'to', 'spanish', 'author', 'french', 'interior', 'ministri', 'offici', 'said']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 7, 0, 7, 3, 4, 0, 0]"
"['ignacio', 'olascoaga', 'mugica', 'who', 'had', 'just', 'end', 'a', 'prison', 'sentenc', 'in', 'franc', 'is', 'suspect', 'of', 'have', 'taken', 'part', 'in', 'sever', 'guerrilla', 'attack', 'in', 'spain']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
