tokens,ner_tags
"['he', 'found', 'toffler', 'associ', 'a', 'manag', 'consult', 'compani', 'and', 'wa', 'a', 'visit', 'scholar', 'at', 'the', 'russel', 'sage', 'foundat', 'visit', 'professor', 'at', 'cornel', 'univers', 'faculti', 'member', 'of', 'the', 'new', 'school', 'for', 'social', 'research', 'a', 'white', 'hous', 'correspond', 'and', 'a', 'busi', 'consult']","[0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 0, 0, 0, 21, 22, 0, 0, 0, 0, 21, 22, 22, 22, 22, 0, 21, 22, 0, 0, 0, 0, 0]"
"['among', 'hi', 'work', 'are', '1851', 'type', '1846', 'a', 'romantic', 'account', 'of', 'hi', 'experi', 'in', 'polynesia', 'and', 'billi', 'budd', 'a', 'posthum', 'publish', 'novella']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 1, 2, 0, 0, 0, 13]"
"['the', 'poem', 'wa', 'translat', 'into', 'a', 'number', 'of', 'languag', 'includ', 'the', 'middl', 'english', 'ywain', 'and', 'gawain', 'the', 'old', 'norwegian', 'chivaldr', 'íven', 'saga', 'and', 'the', 'old', 'swedish', 'herr', 'ivan']","[0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 7, 8, 8, 0, 23, 24, 0, 7, 8, 0, 0, 23, 24, 7, 8]"
"['among', 'the', 'major', 'surviv', 'ancient', 'rome', 'poet', 'of', 'the', 'classic', 'period', 'onli', 'catullu', 'n', '11', '17', '30', '34', '51', '61', 'and', 'horac', 'ode', 'wrote', 'lyric', 'poetri', 'which', 'in', 'the', 'disput', 'view', 'of', 'some', 'commentatorss', 'lyon', 'music', 'in', 'the', 'ode', 'of', 'horac', '2010', 'provid', 'evid', 'to', 'the', 'wa', 'no', 'longer', 'meant', 'to', 'be', 'sung', 'but', 'instead', 'read', 'or', 'recit']","[0, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 13, 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['mann', 'wa', 'award', 'the', 'nobel', 'prize', 'in', 'literatur', 'in', '1929', 'after', 'he', 'had', 'been', 'nomin', 'by', 'ander', 'österl', 'member', 'of', 'the', 'swedish', 'academi', 'princip', 'in', 'recognit', 'of', 'hi', 'popular', 'achiev', 'with', 'the', 'epic', 'buddenbrook', '1901', 'the', 'magic', 'mountain', 'der', 'zauberberg', '1924', 'and', 'hi', 'numer', 'short', 'stori']","[3, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 1, 2, 0, 0, 0, 0, 13, 14]"
"['he', 'wa', 'the', 'playboy', 'interview', 'subject', 'in', 'decemb', '1965', 'in', 'a', 'convers', 'conduct', 'by', 'alvin', 'toffler']","[0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4]"
"['in', 'hi', 'book', 'the', 'mask', 'of', 'saniti', 'cleckley', 'refer', 'to', 'finnegan', 'wake', 'as', 'a', 'collect', 'of', 'erudit', 'gibberish', 'indistinguish', 'to', 'most', 'peopl', 'from', 'the', 'familiar', 'word', 'salad', 'produc', 'by', 'hebephren', 'patient', 'on', 'the', 'back', 'ward', 'of', 'ani', 'state', 'hospit']","[0, 0, 0, 1, 2, 2, 2, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['as', 'a', 'writer', 'orwel', 'produc', 'literari', 'critic', 'and', 'poetri', 'fiction', 'and', 'polem', 'al', 'journal', 'and', 'is', 'best', 'known', 'for', 'the', 'allegor', 'novella', 'anim', 'farm', '1945', 'and', 'the', 'dystopian', 'novel', 'nineteen', '1949']","[0, 0, 0, 3, 0, 13, 14, 0, 13, 13, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 13, 14, 1, 0]"
"['perci', 'is', 'known', 'for', 'hi', 'philosoph', 'novel', 'set', 'in', 'and', 'around', 'new', 'orlean', 'the', 'first', 'the', 'moviego', 'won', 'the', 'nation', 'book', 'award', 'for', 'fiction']","[3, 0, 0, 0, 0, 13, 14, 0, 0, 0, 0, 19, 20, 0, 0, 1, 2, 0, 0, 5, 6, 6, 6, 6]"
"['the', 'refer', 'librari', 'astound', 'scienc', 'fiction', 'march', '1952', 'in', 'hi', 'book', 'column', 'for', 'the', 'magazin', 'of', 'fantasi', 'scienc', 'fiction', 'damon', 'knight', 'select', 'the', 'novel', 'as', 'one', 'of', 'the', '10', 'best', 'sf', 'book', 'of', 'the', '1950']","[0, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 12, 12, 12, 3, 4, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0]"
"['the', 'exist', 'repertoir', 'of', 'play', 'includ', 'john', 'home', 's', 'dougla', '1756', 'and', 'allan', 'ramsay', 's', 'the', 'gentl', 'shepherd', '1725', 'with', 'the', 'last', 'two', 'be', 'the', 'most', 'popular', 'play', 'among', 'amateur', 'group']","[0, 0, 0, 0, 0, 0, 3, 4, 0, 7, 0, 0, 3, 4, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'first', 'two', 'sherlock', 'holm', 'stori', 'the', 'novel', 'a', 'studi', 'in', 'scarlet', '1887', 'and', 'the', 'sign', 'of', 'the', 'four', '1890', 'were', 'moder', 'well', 'receiv', 'but', 'holm', 'first', 'becam', 'wide', 'popular', 'earli', 'in', '1891', 'when', 'the', 'first', 'six', 'short', 'stori', 'featur', 'the', 'charact', 'were', 'publish', 'in', 'the', 'strand', 'magazin']","[0, 0, 0, 1, 2, 2, 0, 13, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12]"
"['smith', 'briefli', 'move', 'among', 'the', 'circl', 'that', 'includ', 'ambros', 'bierc', 'and', 'jack', 'london', 'but', 'hi', 'earli', 'fame', 'soon', 'fade', 'away']","[3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0]"
"['parodi', 'of', 'courtli', 'poetri', 'also', 'exist', 'among', 'them', 'der', 'weinschwelg']","[0, 0, 13, 14, 0, 0, 0, 0, 7, 8]"
"['her', 'most', 'notabl', 'accomplish', 'wa', 'the', 'translat', 'of', 'roman', 'triptych', 'trittico', 'romano', 'meditazioni', 'by', 'pope', 'john', 'paul', 'ii']","[0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 7, 8, 8, 0, 3, 4, 4, 4]"
"['other', 'highlight', 'were', 'the', 'dosadi', 'experi', 'the', 'godmak', 'the', 'white', 'plagu', 'and', 'the', 'book', 'he', 'wrote', 'in', 'partnership', 'with', 'bill', 'ransom', 'the', 'jesu', 'incid', 'the', 'lazaru', 'effect', 'and', 'the', 'ascens', 'factor', 'which', 'were', 'sequel', 'to', 'destin', 'void']","[0, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2]"
"['thi', 'and', 'other', 'earli', 'work', 'by', 'derleth', 'made', 'him', 'a', 'figur', 'among', 'the', 'region', 'literari', 'figur', 'of', 'hi', 'time', 'earli', 'pulitz', 'prize', 'winner', 'hamlin', 'garland', 'and', 'zona', 'gale', 'as', 'well', 'as', 'sinclair', 'lewi', 'the', 'last', 'both', 'an', 'admir', 'and', 'critic', 'of', 'derleth']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 3, 4, 0, 3, 4, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
"['classicist', 'bernard', 'knox', 'made', 'direct', 'refer', 'to', 'thi', 'topic', 'when', 'he', 'deliv', 'hi', '1992', 'jefferson', 'lectur', 'the', 'feder', 'govern', 'highest', 'honor', 'for', 'achiev', 'in', 'the', 'human']","[0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'the', 'new', 'york', 'review', 'of', 'book', 'christoph', 'rick', 'wrote', 'of', 'the', 'refin', 'of', 'usual', 'flawless', 'in', 'it', 'execut', 'and', 'larkin', 'summon', 'up', 'of', 'the', 'world', 'of', 'all', 'of', 'us', 'the', 'place', 'where', 'in', 'the', 'end', 'we', 'find', 'our', 'happi', 'or', 'not', 'at', 'all']","[0, 11, 12, 12, 12, 12, 12, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['hi', 'origin', 'work', 'includ', 'the', 'saga', 'of', 'seven', 'sun', 'seri', 'and', 'the', 'nebula', 'award', 'assembl', 'of', 'infin']","[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 5, 6, 1, 2, 2]"
"['eventu', 'under', 'the', 'guidanc', 'of', 'spragu', 'de', 'camp', 'and', 'lin', 'carter', 'the', 'stori', 'were', 'edit', 'revis', 'and', 'sometim', 'rewritten']","[0, 0, 0, 0, 0, 4, 4, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
"['altern', 'histori', 'ha', 'long', 'been', 'a', 'stapl', 'of', 'japanes', 'specul', 'fiction', 'with', 'such', 'author', 'as', 'futaro', 'yamada', 'and', 'ryō', 'hanmura', 'write', 'novel', 'set', 'in', 'recogniz', 'histor', 'set', 'with', 'supernatur', 'or', 'scienc', 'fiction', 'element', 'present']","[13, 14, 0, 0, 0, 0, 0, 0, 23, 0, 13, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 13, 0, 0, 0, 0, 0, 0, 13, 0, 13, 14, 0, 0]"
"['in', 'poland', 'he', 'is', 'best', 'known', 'for', 'hi', 'trilog', 'of', 'histor', 'novel', 'with', 'fire', 'and', 'sword', 'the', 'delug', 'and', 'fire', 'in', 'the', 'stepp', 'set', 'in', 'the', 'commonwealth', 'intern', 'he', 'is', 'best', 'known', 'for', 'quo', 'vadi', 'set', 'in', 'nero', 's', 'ancient', 'rome']","[0, 15, 0, 0, 0, 0, 0, 0, 23, 0, 13, 14, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 17, 0, 15, 16]"
"['dick', 'said', 'he', 'conceiv', 'the', 'man', 'in', 'the', 'high', 'castl', 'when', 'read', 'bring', 'the', 'jubile', '1953', 'by', 'ward', 'moor', 'which', 'occur', 'mainli', 'in', 'an', 'altern', 'us', 'wherein', 'the', 'confeder', 'state', 'of', 'america', 'won', 'the', 'american', 'civil', 'war']","[3, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 2, 2, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 15, 0, 0, 21, 22, 22, 22, 0, 0, 9, 10, 10]"
"['it', 'is', 'influenc', 'by', 'the', 'tragedi', 'of', 'sophocl', 'and', 'seneca', 'and', 'tell', 'the', 'stori', 'of', 'princess', 'alvida', 'of', 'norway', 'who', 'is', 'forcibl', 'marri', 'off', 'to', 'the', 'goth', 'king', 'torrismondo', 'when', 'she', 'is', 'devot', 'to', 'her', 'childhood', 'friend', 'king', 'germondo', 'of', 'sweden']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 17, 0, 15, 0, 0, 0, 0, 0, 0, 0, 23, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 15]"
"['in', 'the', 'servic', 'of', 'the', 'russian', 'empir', 'clausewitz', 'help', 'negoti', 'the', 'convent', 'of', 'tauroggen', '1812', 'which', 'prepar', 'the', 'way', 'for', 'the', 'coalit', 'of', 'prussia', 'russia', 'and', 'the', 'unit', 'kingdom', 'of', 'great', 'britain', 'and', 'ireland', 'that', 'ultim', 'defeat', 'napoleon', 'and', 'hi', 'alli']","[0, 0, 0, 0, 0, 15, 16, 3, 0, 0, 0, 23, 24, 24, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 22, 0, 0, 15, 16, 16, 16, 16, 16, 16, 0, 0, 0, 17, 0, 0, 0]"
"['the', 'second', 'volum', 'the', 'black', 'cauldron', 'wa', 'a', 'for', 'the', '1966', 'newberi', 'medal', 'the', 'fourth', 'taran', 'wander', 'wa', 'a', 'school', 'librari', 'journal', 'best', 'book', 'of', 'the', 'year', 'the', 'fifth', 'and', 'conclud', 'volum', 'the', 'high', 'king', 'won', 'the', '1969', 'newberi']","[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 5, 6, 0, 0, 1, 2, 0, 0, 11, 12, 12, 5, 6, 6, 6, 6, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 5]"
"['the', 'gentl', 'shepherd', 'first', 'publish', 'in', '1725', 'wa', 'dedic', 'to', 'her', 'by', 'allan', 'ramsay', 'and', 'hamilton', 'of', 'bangour', 'wrote', 'flatter', 'vers', 'to', 'susanna', 'ladi', 'eglinton', 'and', 'her', 'daughter']","[7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 4, 0, 0, 13, 0, 17, 18, 18, 0, 0, 0]"
"['in', 'nietzsch', 'and', 'philosophi', 'for', 'exampl', 'deleuz', 'claim', 'that', 'nietzsch', 'on', 'the', 'genealog', 'of', 'moral', '1887', 'is', 'an', 'attempt', 'to', 'rewrit', 'kant', 'critiqu', 'of', 'pure', 'reason', '1781', 'nietzsch', 'and', 'philosophi', 'p']","[0, 1, 2, 2, 0, 0, 3, 0, 0, 3, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 3, 1, 2, 2, 2, 0, 1, 2, 2, 0]"
"['wilder', 'earn', 'the', 'academi', 'award', 'for', 'best', 'director', 'and', 'academi', 'award', 'for', 'best', 'adapt', 'screenplay', 'academi', 'award', 'for', 'the', 'adapt', 'of', 'a', 'charl', 'jackson', 'stori', 'the', 'lost', 'weekend', '1945', 'about', 'alcohol']","[17, 0, 0, 5, 6, 6, 6, 6, 0, 5, 6, 6, 6, 6, 6, 5, 6, 0, 0, 0, 0, 0, 3, 4, 0, 1, 2, 2, 0, 0, 0]"
"['122', 'the', 'public', 'squar', 'illustr', 'thi', 'qualiti']","[0, 7, 8, 8, 0, 0, 0]"
"['some', 'of', 'hi', 'best', 'known', 'poem', 'are', 'about', 'love', 'such', 'as', 'funer', 'blue', 'on', 'polit', 'and', 'social', 'theme', 'such', 'as', 'septemb', '1', '1939', 'and', 'the', 'shield', 'of', 'achil', 'on', 'cultur', 'and', 'psycholog', 'theme', 'such', 'as', 'the', 'age', 'of', 'anxieti', 'and', 'on', 'religi', 'theme', 'such', 'as', 'for', 'the', 'time', 'be', 'and', 'hora', 'canonica']","[0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 7, 8, 0, 13, 14, 14, 14, 0, 0, 7, 8, 8, 0, 7, 8, 8, 8, 0, 13, 14, 14, 14, 0, 0, 7, 8, 8, 8, 0, 0, 13, 14, 0, 0, 7, 8, 8, 8, 0, 7, 8]"
"['as', 'a', 'barnard', 'student', 'elis', 'cowen', 'extens', 'read', 'the', 'poetri', 'of', 'ezra', 'pound', 'and', 'eliot', 'when', 'she', 'met', 'joyc', 'johnson', 'and', 'leo', 'skir', 'among', 'other', 'beat', 'player']","[0, 0, 21, 0, 3, 4, 0, 0, 0, 13, 0, 3, 4, 0, 4, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 9, 0]"
"['after', 'some', 'unsuccess', 'film', 'she', 'had', 'her', 'critic', 'breakthrough', 'play', 'a', 'vulgar', 'waitress', 'in', 'of', 'human', 'bondag', '1934', 'although', 'contenti', 'she', 'wa', 'not', 'among', 'the', 'three', 'nomine', 'for', 'the', 'academi', 'award', 'for', 'best', 'actress', 'that', 'year']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 0]"
"['soon', 'after', 'hi', 'return', 'to', 'england', 'dicken', 'began', 'work', 'on', 'the', 'first', 'of', 'hi', 'christma', 'stori', 'a', 'christma', 'carol', 'written', 'in', '1843', 'which', 'wa', 'follow', 'by', 'the', 'chime', 'in', '1844', 'and', 'the', 'cricket', 'on', 'the', 'hearth', 'in', '1845']","[0, 0, 0, 0, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0]"
"['these', 'were', 'later', 'collect', 'and', 'publish', 'in', 'book', 'form', 'as', 'my', 'disillusion', 'in', 'russia', '1923', 'and', 'my', 'further', 'disillusion', 'in', 'russia', '1924']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 2, 0]"
"['hi', 'name', 'had', 'sometim', 'been', 'mention', 'as', 'a', 'contend', 'for', 'the', 'nobel', 'prize', 'in', 'literatur', 'but', 'in', '1971', 'after', 'lose', 'to', 'aleksandr', 'solzhenitsyn', 'he', 'wrote', 'to', 'a', 'friend', 'that', 'nobel', 'prize', 'i', 'hope', 'i', 'never', 'hear', 'it', 'mention', 'again']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
"['sir', 'walter', 'scott', 'publish', 'harold', 'the', 'dauntless']","[0, 3, 4, 0, 7, 8, 8]"
"['with', 'william', 'butler', 'yeat', 'and', 'edward', 'martyn', 'she', 'the', 'irish', 'literari', 'theatr', 'and', 'the', 'abbey', 'theatr', 'and', 'wrote', 'numer', 'short', 'work', 'for', 'both', 'compani']","[0, 3, 4, 4, 0, 3, 4, 0, 0, 21, 22, 22, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'hi', 'london', 'letter', 'on', '17', 'april', '1944', 'for', 'partisan', 'review', 'orwel', 'wrote', 'that', 'it', 'wa', 'now', 'next', 'door', 'to', 'imposs', 'to', 'get', 'anyth', 'overtli', 'print']","[0, 0, 23, 24, 0, 0, 0, 0, 0, 11, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['bernardo', 'bertolucci', '16', 'march', '1941', '26', 'novemb', '2018', 'wa', 'an', 'italian', 'director', 'and', 'screenwrit', 'whose', 'film', 'includ', 'the', 'conformist', 'last', 'tango', 'in', 'pari', '1900', 'the', 'last', 'emperor', 'for', 'which', 'he', 'won', 'the', 'academi', 'award', 'for', 'best', 'director', 'and', 'the', 'academi', 'award', 'for', 'best', 'adapt', 'screenplay', 'the', 'shelter', 'ski', 'littl', 'buddha', 'steal', 'beauti', 'and', 'the', 'dreamer']","[3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 23, 24, 23, 24, 24, 24, 23, 23, 24, 24, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 5, 6, 6, 6, 6, 6, 23, 24, 24, 23, 24, 23, 24, 0, 23, 24]"
"['polanski', 'next', 'film', 'an', 'offic', 'and', 'a', 'spi', 'center', 'on', 'the', 'notori', '19th', 'centuri', 'dreyfu', 'affair', 'the', 'film', 'star', 'jean', 'dujardin', 'as', 'french', 'offic', 'georg', 'picquart', 'and', 'follow', 'hi', 'struggl', 'from', 'to', 'expos', 'the', 'truth', 'about', 'the', 'doctor', 'evid', 'that', 'led', 'to', 'alfr', 'dreyfu', 'one', 'of', 'the', 'few', 'jewish', 'member', 'of', 'the', 'french', 'armi', 'gener', 'staff', 'be', 'wrongli', 'convict', 'of', 'pass', 'militari', 'secret', 'to', 'the', 'german', 'empir', 'and', 'sent', 'to', 'devil', 'island']","[17, 0, 0, 23, 24, 24, 24, 24, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 17, 18, 0, 23, 0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 0, 0, 23, 0, 0, 0, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 19, 20]"
"['she', 'exhibit', 'a', 'marbl', 'statu', 'of', 'maud', 'muller', 'at', 'the', '1876', 'centenni', 'exposit', 'in', 'philadelphia']","[0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 9, 10, 10, 0, 19]"
"['the', 'color', 'purpl', 'is', 'a', '1982', 'epistolari', 'novel', 'by', 'american', 'author', 'alic', 'walker', 'which', 'won', 'the', '1983', 'pulitz', 'prize', 'for', 'fiction', 'and', 'the', 'nation', 'book', 'award', 'for', 'fiction']","[1, 2, 2, 0, 0, 0, 13, 14, 0, 23, 0, 3, 4, 0, 0, 0, 0, 5, 6, 6, 6, 0, 0, 5, 6, 6, 6, 6]"
"['dure', 'hi', 'visit', 'to', 'england', 'in', 'these', 'year', 'swift', 'publish', 'a', 'tale', 'of', 'a', 'tub', 'and', 'the', 'battl', 'of', 'the', 'book', '1704', 'and', 'began', 'to', 'gain', 'a', 'reput', 'as', 'a', 'writer']","[0, 0, 0, 0, 15, 0, 0, 0, 3, 0, 1, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['humorist', 'henri', 'morgan', 'had', 'a', 'recur', 'role', 'as', 'a', 'humor', 'writer', 'for', 'the', 'new', 'yorker', 'which', 'wa', 'said', 'to', 'be', 'base', 'on', 'humorist', 'actor', 'robert', 'benchley']","[0, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4]"
"['in', '1905', 'well', 'publish', 'a', 'modern', 'utopia']","[0, 0, 4, 0, 1, 2, 2]"
"['marilynn', 'robinson', 'on', 'edgar', 'allan', 'poe', 'the', 'new', 'york', 'review', 'of', 'book', 'vol']","[3, 4, 0, 3, 4, 4, 11, 12, 12, 12, 12, 12, 0]"
"['in', 'hi', 'later', 'write', 'some', 'believ', 'that', 'he', 'propos', 'idea', 'such', 'as', 'purif', 'of', 'venial', 'sin', 's', 'after', 'death', 'in', 'purgatori', 'the', 'great', 'divorc', 'and', 'letter', 'to', 'malcolm', 'and', 'mortal', 'sin', 'the', 'screwtap', 'letter', 'which', 'are', 'gener', 'consid', 'to', 'be', 'roman', 'cathol', 'teach', 'although', 'they', 'are', 'also', 'wide', 'held', 'in', 'anglican', 'particularli', 'in', 'high', 'church', 'circl']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 0, 0, 0, 0, 23, 1, 2, 2, 0, 1, 2, 2, 0, 23, 24, 1, 2, 2, 0, 0, 0, 0, 0, 0, 23, 24, 24, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 23, 24, 24]"
"['1283', 'wa', 'commemor', 'in', 'the', 'poem', 'the', 'bard', 'of', 'wale', 'by', 'the', 'kingdom', 'of', 'hungari', 'poet', 'jáno', 'arani', 'in', '1857', 'as', 'a', 'way', 'of', 'encod', 'resist', 'to', 'the', 'suppress', 'polit', 'of', 'hi', 'own', 'time']","[0, 0, 0, 0, 0, 13, 7, 8, 8, 8, 0, 0, 15, 16, 16, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['xuanxu', 'wa', 'a', 'philosoph', 'school', 'that', 'combin', 'element', 'of', 'confucian', 'and', 'taoism', 'to', 'reinterpret', 'the', 'i', 'ching', 'tao', 'te', 'ching', 'and', 'zhuangzi']","[23, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 1, 2, 1, 2, 2, 0, 1]"
"['unabl', 'to', 'pay', 'independ', 'to', 'return', 'for', 'the', 'appeal', 'and', 'second', 'trial', 'hurston', 'contact', 'journalist', 'william', 'bradford', 'huie', 'with', 'whom', 'she', 'had', 'work', 'at', 'the', 'american', 'mercuri', 'to', 'tri', 'to', 'interest', 'him', 'in', 'the', 'case']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'other', 'main', 'cours', 'in', 'smith', 'wa', 'to', 'read', 'the', 'complet', 'encyclopædia', 'britannica', 'eleventh', 'edit', 'of', 'the', 'encyclopædia', 'britannica', 'at', 'least', 'twice']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 2, 0, 0, 0]"
"['initi', 'after', 'the', 'roman', 'appear', 'other', 'author', 'who', 'refer', 'to', 'the', 'stori', 'for', 'exampl', 'azalai', 'd', 'in', 'her', 'poem', 'tanz', 'salutz', 'e', 'tanta', 'amor', 'and', 'guido', 'dell', 'colonn', 'in', 'hi', 'historia', 'destructioni', 'troiae', 'continu', 'to', 'use', 'name', 'deriv', 'from', 'that', 'of', 'brisei']","[0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 0, 0, 13, 7, 8, 8, 8, 8, 0, 3, 4, 4, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17]"
"['in', '2013', 'wordfir', 'acquir', 'the', 'reprint', 'right', 'to', 'the', 'work', 'of', 'allen', 'druri', 'includ', 'hi', '1959', 'pulitz', 'prize', 'polit', 'novel', 'advis', 'and', 'consent']","[0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 5, 6, 13, 14, 1, 2, 2]"
