tokens,ner_tags
"['recognit', 'of', 'kilbi', 'outstand', 'achiev', 'have', 'been', 'made', 'by', 'the', 'institut', 'of', 'electr', 'and', 'electron', 'engin', 'ieee', 'includ', 'the', 'elect', 'to', 'ieee', 'fellow', 'in', '1966', 'the', 'ieee', 'david', 'sarnoff', 'award', 'in', '1966', 'wa', 'creat', 'in', '1995']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 7, 0, 0, 0, 0, 31, 32, 0, 0, 0, 31, 32, 32, 32, 0, 0, 0, 0, 0, 0]"
"['with', 'a', 'diamet', 'of', 'approxim', '10', 'kilomet', 'amundsenia', 'is', 'one', 'of', 'the', 'largest', 'asteroid', 's', 'such', 'as', '1139', 'atami', 'km', '1474', 'beira', 'km', '1011', 'laodamia', 'km', '1727', 'mett', 'est', '9', 'km', '1131', 'porzia', 'km', '1235', 'schorria', 'est']","[0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 34, 0, 0, 0, 23, 24, 0, 23, 24, 0, 23, 24, 0, 23, 24, 0, 0, 0, 23, 24, 0, 23, 24, 0]"
"['beyond', 'the', 'earth', 'atmospher', 'thunderstorm', 'have', 'also', 'been', 'observ', 'on', 'the', 'planet', 'of', 'jupit', 'saturn', 'neptun', 'and', 'probabl', 'venu']","[0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 23, 0, 0, 23]"
"['such', 'measur', 'includ', 'proofread', 'by', 'some', 'dna', 'polymeras', 'dure', 'replic', 'dna', 'mismatch', 'repair', 'follow', 'replic', 'dna', 'proofread', 'and', 'repair']","[0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 17, 18, 18, 0, 0, 33, 0, 0, 0]"
"['new', 'dna', 'synthesi', 'by', 'dna', 'polymeras', 's', 'is', 'one', 'of', 'the', 'way', 'radiat', 'induc', 'dna', 'damag', 'can', 'be', 'repair']","[0, 33, 34, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0]"
"['ccr3', 'is', 'a', 'receptor', 'for', 'multipl', 'inflammatori', 'induc', 'cc', 'chemokin', 'includ', 'ccl11', 'ccl26', 'ccl7', 'ccl13', 'ccl15', 'ccl24', 'and', 'ccl5', 'that', 'attract', 'eosinophil', 'and', 'ccl28', 'that', 'attract', 'b', 'and', 't', 'lymphocyt', 's', 'to', 'mucos', 'tissu', 'name', 'youn', 'it', 'is', 'most', 'highli', 'express', 'in', 'both', 'eosinophil', 'and', 'basophil', 'but', 'can', 'also', 'be', 'found', 'in', 'th1', 'and', 'th2', 'cell', 'and', 'airway', 'epitheli', 'cell']","[17, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 17, 17, 17, 17, 17, 17, 0, 17, 0, 0, 0, 0, 17, 0, 0, 33, 34, 34, 34, 0, 0, 33, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 33, 34]"
"['on', '11', 'septemb', '2010', 'jone', 'perform', 'for', 'an', 'audienc', 'of', 'at', 'the', 'help', 'for', 'hero', 'chariti', 'concert', 'at', 'twickenham', 'stadium', 'perform', 'strang', 'thing', 'are', 'happen', 'everi', 'day', 'and', 'hi', 'hit', 'green', 'green', 'grass', 'of', 'home']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 27, 28, 0, 11, 12, 0, 33, 34, 34, 34, 34, 34, 0, 0, 0, 33, 34, 34, 34, 34]"
"['mine', 'interest', 'thoma', 'ewe', 'and', 'georg', 'grayson', 'then', 'miner', 'edward', 'blewett', 'judg', 'hiram', 'bond', 'of', 'denver', 'and', 'new', 'york', 'citi', 'and', 'seattl', 'publish', 'leigh', 'hunt', 'fund', 'further', 'work', 'and', 'soon', 'a', 'wagon', 'road', 'wa', 'built', 'over', 'barlow', 'pass', 'to', 'join', 'the', 'sauk', 'wagon', 'road']","[0, 0, 3, 4, 0, 3, 4, 0, 0, 3, 4, 0, 3, 4, 0, 11, 0, 11, 12, 12, 0, 11, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 11, 12, 12]"
"['camilla', 'is', 'the', '6th', 'trinari', 'asteroid', 'that', 'ha', 'been', 'discov', 'in', 'the', 'asteroid', 'belt', 'after', '87', 'sylvia', '45', 'eugenia', '216', 'kleopatra', '93', 'minerva', 'and', '130', 'elektra']","[23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 23, 24, 23, 24, 23, 24, 0, 23, 24]"
"['thi', 'led', 'to', 'effort', 'such', 'as', 'optic', 'gravit', 'lens', 'experi', 'or', 'ogl', 'that', 'have', 'character', 'hundr', 'of', 'such', 'event', 'includ', 'those', 'of', 'and']","[0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['topic', 'includ', 'matter', 'creation', 'and', 'annihil', 'the', 'fundament', 'interact', 's', 'elementari', 'particl', 's', 'and', 'their', 'current', 'hadron', 'ic', 'and', 'lepton', 'ic', 'physic', 'and', 'the', 'parton', 'model', 'publish', 'in', 'profession', 'scientif', 'journal', 's', 'includ', 'nuclear', 'physic', 'b', 'australian', 'journal', 'of', 'physic', 'nuovo', 'cimento', 'and', 'physic', 'review', 'd']","[0, 0, 33, 34, 0, 33, 0, 33, 34, 0, 33, 34, 0, 0, 0, 0, 33, 34, 0, 33, 34, 13, 0, 0, 33, 34, 0, 0, 0, 34, 34, 0, 0, 25, 26, 26, 25, 26, 26, 26, 25, 26, 0, 25, 26, 26]"
"['in', 'neuron', 's', 'gambierol', 'ha', 'been', 'report', 'to', 'induc', 'ca', 'threshold', 'for', 'the', 'activ', 'of', 'ra', 'superfamili']","[0, 33, 0, 21, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 0, 17, 18]"
"['it', 'can', 'simul', 'bod', 'do', 'ammonia', 'nitrat', 'eutroph', 'heavi', 'metal', 'and', 'wetland', 's']","[0, 0, 0, 33, 33, 21, 21, 21, 33, 34, 0, 33, 0]"
"['the', 'episod', 'air', 'in', 'particular', 'it', 'shock', 'regener', 'contribut', 'to', 'a', 'public', 'surg', 'of', 'interest', 'and', 'specul', 'about', 'tennant', 'replac', 'actor', 'robert', 'carlyl', 'wa', 'the', 'bookmak', 'favourit', 'and', 'actor', 'jame', 'mcavoy', 'jason', 'statham', 'alan', 'davi', 'and', 'jame', 'nesbitt', 'were', 'less', 'popular', 'predict']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4, 3, 4, 0, 3, 4, 0, 0, 0, 0]"
"['he', 'is', 'a', 'member', 'of', 'the', 'american', 'philosoph', 'societi', 'and', 'an', 'elect', 'fellow', 'of', 'the', 'american', 'academi', 'of', 'art', 'and', 'scienc', 'and', 'in', '1985', 'wa', 'a', 'correspond', 'fellow', 'of', 'the', 'british', 'academi']","[0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 31, 32, 32, 32, 32, 32, 32, 32, 32, 0, 0, 0, 0, 0, 0, 31, 32, 32, 32, 32]"
"['some', 'addit', 'exampl', 'includ', '990', 'yerk', '991', 'mcdonalda', 'and', '992', 'swasey', 'around', 'thi', 'time', 'mani', 'more', 'minor', 'planet', 'would', 'be', 'discov', 'at', 'the', 'observatori', 'in', 'the', 'follow', 'decad']","[0, 0, 0, 0, 23, 24, 23, 24, 0, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['yet', 'unlik', 'vertebr', 'who', 'use', 'g', 'protein', 'coupl', 'receptor', 'g', 'receptor', 'insect', 'express', 'protein', 'includ', 'or', 'olfactori', 'receptor', 'gr', 'gustatori', 'receptor', 'and', 'ir', 'ionotrop', 'receptor', 'which', 'are', 'all', 'heteromer', 'ion', 'channel']","[0, 0, 33, 0, 0, 17, 18, 18, 18, 17, 18, 0, 0, 0, 0, 33, 33, 34, 33, 33, 34, 0, 33, 33, 34, 0, 0, 0, 33, 34, 34]"
"['it', 'work', 'by', 'block', 'type', 'i', 'topoisomeras', 'which', 'result', 'in', 'dna', 'damag', 'and', 'cell', 'death']","[0, 0, 0, 0, 17, 18, 18, 0, 0, 0, 33, 34, 0, 33, 34]"
"['it', 'did', 'not', 'pass', 'through', 'it', 'perihelion', 'until', '13', 'march', '1759', 'the', 'attract', 'of', 'jupit', 'and', 'saturn', 'have', 'caus', 'a', 'retard', 'of', '618', 'day']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'infrastructur', 'is', 'distribut', 'to', 'three', 'site', 'univers', 'of', 'lausann', 'epfl', 'and', 'univers', 'of', 'geneva']","[0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 5, 0, 5, 6, 6]"
"['in', '2006', 'hi', 'work', 'with', 'wit', 'and', 'hi', 'support', 'of', 'peac', 'and', 'human', 'right', 'caus', 'wa', 'recognis', 'by', 'the', 'nobel', 'peac', 'prize', 'laureat', 'with', 'the', 'man', 'of', 'peac', 'award']","[0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 32, 0, 0, 0, 31, 32, 32, 32]"
"['three', 'of', 'the', 'newli', 'confirm', 'exoplanet', 'were', 'found', 'to', 'orbit', 'within', 'habit', 'zone', 'of', 'their', 'relat', 'star', 's', 'two', 'of', 'the', 'three', 'and', 'are', 'and', 'like', 'rocki', 'the', 'third', 'is', 'a']","[0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['alessandra', 'becatti', 'born', '30', 'april', '1965', 'is', 'an', 'itali', 'femal', 'retir', 'heptathlet', 'which', 'particip', 'at', 'the', '1987', 'world', 'championship', 'in', 'athlet']","[3, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 27, 28, 28, 28, 28]"
"['in', 'order', 'to', 'reset', 'the', 'protein', 'to', 'it', 'origin', 'basic', 'state', 'it', 'need', 'atp', 'synthas']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16]"
"['in', 'addit', 'to', 'the', 'lighthous', 'there', 'are', 'four', 'other', 'site', 'in', 'point', 'loma', 'list', 'on', 'the', 'nation', 'regist', 'of', 'histor', 'place', 'cabrillo', 'nation', 'monument', 'the', 'marin', 'corp', 'recruit', 'depot', 'san', 'diego', 'naval', 'train', 'center', 'san', 'diego', 'and', 'rosecroft']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 33, 34, 34, 34, 34, 11, 12, 12, 0, 11, 12, 12, 12, 12, 12, 11, 12, 12, 12, 12, 0, 11]"
"['in', 'novemb', '2018', 'a', 'group', 'of', 'chines', 'scientist', 'publish', 'research', 'in', 'the', 'journal', 'molecular', 'therapi', 'detail', 'their', 'use', 'of', 'crispr', 'technolog', 'to', 'correct', 'a', 'singl', 'mistaken', 'amino', 'acid', 'success', 'in', '16', 'out', 'of', '18', 'attempt', 'in', 'a', 'human', 'embryo']","[0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 25, 26, 0, 0, 0, 0, 33, 34, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['with', 'the', 'first', 'group', 'interact', 'one', 'plaqu', 'protein', 'without', 'pdz', 'domain', 'call', 'cingulin', 'which', 'play', 'a', 'key', 'role', 'in', 'the', 'cell', 'adhes']","[0, 0, 0, 0, 0, 0, 17, 18, 0, 33, 34, 0, 17, 0, 0, 0, 0, 0, 0, 0, 33, 34]"
"['the', 'stori', 'instead', 'focus', 'on', 'the', 'doctor', 'companion', 'donna', 'nobl', 'catherin', 'tate', 'and', 'her', 'encount', 'with', 'former', 'companion', 'rose', 'tyler', 'billi', 'piper']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4]"
"['in', 'addit', 'he', 'finish', 'fourth', 'at', 'the', '2014', 'european', 'championship', 'and', 'won', 'the', 'silver', 'medal', 'at', 'the', '2013', 'summer', 'universiad']","[0, 0, 0, 0, 0, 0, 0, 27, 28, 28, 0, 0, 0, 0, 0, 0, 0, 27, 28, 28]"
"['as', 'earli', 'as', '1807', 'the', 'degre', 'of', 'wa', 'confer', 'upon', 'brewster', 'by', 'marisch', 'colleg', 'aberdeen', 'in', '1815', 'he', 'wa', 'elect', 'a', 'fellow', 'of', 'the', 'royal', 'societi', 'and', 'receiv', 'the', 'copley', 'medal', 'in', '1818', 'he', 'receiv', 'the', 'rumford', 'medal', 'of', 'the', 'societi', 'and', 'in', '1816', 'the', 'french', 'institut', 'award', 'him', 'of', 'the', 'prize', 'of', 'three', 'thousand', 'franc', 'for', 'the', 'two', 'most', 'import', 'discoveri', 'in', 'physic', 'scienc', 'made', 'in', 'europ', 'dure', 'the', 'two', 'preced', 'year']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 6, 11, 0, 0, 0, 0, 0, 0, 31, 32, 32, 32, 32, 0, 0, 0, 31, 32, 0, 0, 0, 0, 0, 31, 32, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 11, 0, 0, 0, 0, 0]"
"['there', 'are', 'sever', 'descript', 'and', 'discuss', 'about', 'a', 'philosoph', 'theori', 'of', 'the', 'water', 'cycl', 'by', 'vitruviu', 'leonardo', 'da', 'vinci', 'and', 'bernard', 'palissi']","[0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 33, 34, 0, 3, 3, 4, 4, 0, 3, 4]"
"['befor', 'receiv', 'hi', 'for', 'atom', 'model', 'of', 'alkali', 'metal', 'from', 'massachusett', 'institut', 'of', 'technolog', 'in', '1924', 'he', 'spent', 'the', 'academ', 'year', 'as', 'a', 'fellow', 'of', 'the', 'foundat', 'at', 'the', 'univers', 'of', 'copenhagen', 'under', 'niel', 'bohr', 'and', 'han', 'kramer']","[0, 0, 0, 0, 0, 0, 0, 33, 34, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 32, 32, 0, 0, 5, 6, 6, 0, 1, 2, 0, 1, 2]"
"['enck', '1850', 'ha', 'further', 'symbol', 'for', '5', 'astraea', '6', 'hebe', '7', 'iri', '8', 'flora', 'and', '9', 'meti']","[23, 0, 0, 0, 0, 0, 23, 24, 23, 24, 23, 24, 23, 24, 0, 23, 24]"
"['abc', 'famili', 'worldwid', 'inc', 'abc', 'famili', 'channel', 'regent', 'univers', 'the', 'american', 'center', 'for', 'law', 'justic', 'aclj', 'the', 'founder', 'inn', 'and', 'confer', 'center', 'the', 'christian', 'coalit', 'of', 'america', 'an', 'fli', 'hospit', 'oper', 'bless', 'intern', 'and', 'cbn', 'asia']","[7, 8, 8, 8, 33, 34, 34, 5, 6, 0, 7, 8, 8, 8, 8, 7, 0, 7, 8, 8, 8, 8, 0, 7, 8, 8, 8, 0, 8, 8, 7, 8, 8, 0, 7, 8]"
"['the', 'most', 'common', 'herbicid', 'use', 'wa', 'herbicid', 'orang', 'more', 'commonli', 'refer', 'to', 'as', 'agent', 'orang', 'a', 'mixtur', 'of', 'two', 'herbicid', 'acid', 'acid', 'and', 'acid', 'acid', 'manufactur', 'for', 'the', 'depart', 'of', 'defens', 'primarili', 'by', 'monsanto', 'corpor', 'and', 'dow', 'chemic']","[0, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 22, 22, 0, 22, 22, 0, 0, 0, 8, 8, 8, 0, 0, 7, 8, 0, 7, 8]"
"['dure', 'hi', 'career', 'he', 'held', 'academ', 'post', 'at', 'the', 'univers', 'of', 'univers', 'of', 'manchest', 'durham', 'univers', 'the', 'univers', 'of', 'ceylon', 'and', 'the', 'univers', 'of', 'hong', 'kong', 'and', 'wa', 'head', 'of', 'depart', 'at', 'durham', 'where', 'he', 'remain', 'an', 'emeritu', 'professor']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 5, 6, 0, 5, 6, 6, 0, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0]"
"['throughout', 'it', 'run', 'the', 'execut', 'produc', 'of', 'the', 'seri', 'were', 'damon', 'lindelof', 'abram', 'bryan', 'burk', 'carlton', 'cuse', 'jack', 'bender', 'jeff', 'pinkner', 'edward', 'kitsi', 'adam', 'horowitz', 'jean', 'higgin', 'and', 'elizabeth', 'sarnoff', 'with', 'lindelof', 'and', 'cuse', 'serv', 'as', 'showrunn', 's']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 0, 3, 4, 0, 3, 0, 0, 0, 0, 0, 0]"
"['in', '1896', 'he', 'translat', 'from', 'german', 'heimat', 'a', 'play', 'in', 'four', 'act', 'by', 'hermann', 'sudermann', 'renam', 'magda', 'and', 'play', 'by', 'henri', 'stephenson', 'and', 'charl', 'waldron', 'in', 'a', 'broadway', 'theatr', 'product', 'in', 'new', 'york', 'citi', 'new', 'york']","[0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 33, 34, 0, 0, 11, 12, 12, 11, 12]"
"['it', 'wa', 'discov', 'on', '24', 'septemb', '1960', 'by', 'ingrid', 'van', 'and', 'corn', 'johann', 'van', 'houten', 'at', 'leiden', 'on', 'photograph', 'plate', 'taken', 'by', 'tom', 'gehrel', 'at', 'palomar', 'observatori', 'in', 'the', 'unit', 'state']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 2, 2, 0, 11, 0, 0, 0, 0, 0, 3, 4, 0, 11, 12, 0, 0, 9, 10]"
"['on', 'the', 'other', 'three', 'ga', 'giant', 's', 'saturn', 'uranu', 'and', 'neptun', 'eclips', 'onli', 'occur', 'at', 'certain', 'period', 'dure', 'the', 'planet', 'orbit', 'due', 'to', 'their', 'higher', 'inclin', 'between', 'the', 'orbit', 'of', 'the', 'moon', 'and', 'the', 'orbit', 'plane', 'of', 'the', 'planet']","[0, 0, 0, 0, 33, 34, 0, 23, 23, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'star', 'vincent', 'gallo', 'and', 'maria', 'de', 'medeiro', 'and', 'wa', 'direct', 'by', 'spanish', 'filmmak', 'and', 'actress', 'maría', 'lidón', 'credit', 'in', 'the', 'english', 'version', 'of', 'the', 'movi', 'as', 'luna', 'with', 'screenplay', 'by', 'spanish', 'scienc', 'fiction', 'author', 'juan', 'miguel', 'aguilera']","[0, 0, 3, 4, 0, 3, 4, 4, 0, 0, 0, 0, 33, 0, 0, 0, 3, 4, 0, 0, 0, 33, 0, 0, 0, 0, 0, 33, 0, 0, 0, 33, 0, 0, 0, 3, 4, 4]"
"['occult', 'have', 'also', 'been', 'use', 'to', 'estim', 'the', 'diamet', 'of', 'object', 's', 'such', 'as', '28978', 'ixion', 'and', '20000', 'varuna']","[33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 23, 24, 0, 23, 24]"
"['as', 'demonstr', 'by', 'temin', 'and', 'baltimor', 'who', 'share', 'the', 'nobel', 'prize', 'in', 'physiolog', 'or', 'medicin', 'with', 'dulbecco', 'the', 'transfer', 'of', 'viral', 'gene', 'to', 'the', 'cell', 'is', 'mediat', 'by', 'an', 'enzym', 'call', 'revers', 'transcriptas', 'or', 'more', 'precis', 'dna', 'polymeras', 'which', 'replic', 'the', 'viral', 'genom', 'in', 'thi', 'case', 'made', 'of', 'rna', 'into', 'dna', 'which', 'is', 'later', 'incorpor', 'in', 'the', 'host', 'genom']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 31, 32, 32, 32, 32, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 0, 0, 0, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'june', '2011', 'dure', 'the', 'second', 'corot', 'symposium', 'the', 'probe', 'ad', 'ten', 'new', 'object', 'to', 'the', 'exoplanet', 'catalogu']","[0, 0, 0, 0, 0, 27, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34]"
"['when', 'he', 'wa', 'about', 'eighteen', 'he', 'went', 'to', 'the', 'univers', 'of', 'copenhagen', 'and', 'afterward', 'studi', 'at', 'univers', 'of', 'rostock', 'and', 'wittenberg']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 5, 6, 6, 6, 6]"
"['togeth', 'with', 'roger', 'guillemin', 'he', 'describ', 'the', 'neurohormon', 'gnrh', 'that', 'control', 'hormon', 'and', 'lutein', 'hormon']","[0, 0, 1, 2, 0, 0, 0, 33, 33, 0, 0, 18, 0, 17, 18]"
"['in', 'decemb', '2015', 'it', 'wa', 'recogn', 'as', 'one', 'of', 'four', 'new', 'element', 'by', 'the', 'joint', 'work', 'parti', 'of', 'intern', 'scientif', 'bodi', 'intern', 'union', 'of', 'pure', 'and', 'appli', 'chemistri', 'and', 'intern', 'union', 'of', 'pure', 'and', 'appli', 'physic']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 7, 8, 8, 8, 8, 8, 8]"
"['sinc', '1993', 'the', 'milutin', 'milankov', 'medal', 'ha', 'been', 'award', 'by', 'the', 'european', 'geophys', 'societi', 'call', 'the', 'european', 'geoscienc', 'union', 'sinc', '2003', 'for', 'contribut', 'in', 'the']","[0, 0, 0, 31, 32, 32, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0]"
"['the', 'invite', 'includ', 'walther', 'both', 'siegfri', 'flügge', 'han', 'geiger', 'otto', 'hahn', 'paul', 'harteck', 'gerhard', 'hoffmann', 'josef', 'mattauch', 'and', 'georg', 'stetter']","[0, 0, 0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0, 1, 2]"
"['the', 'studi', 'show', 'that', 'crispr', 'is', 'could', 'effect', 'be', 'use', 'as', 'a', 'tool', 'in', 'human', '2pn', 'zygot', 'which', 'could', 'lead', 'potenti', 'pregnanc', 'viabl', 'if', 'implant']","[0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'of', 'are', 'gordon', 'plant', 'nation', 'hospit', 'for', 'neurolog', 'and', 'neurosurgeri', 'london', 'uk', 'and', 'walter', 'jay', 'loyola', 'univers', 'medic', 'center']","[0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 8, 11, 9, 0, 1, 2, 7, 8, 8, 8]"
"['macroh2a', 'deposit', 'ha', 'been', 'suggest', 'to', 'be', 'regul', 'by', 'the', 'cullin', 'spop', 'rbx1', 'ligas', 'complex', 'and', 'is', 'activ', 'involv', 'in', 'stabl', 'x', 'inactiv', 'like', 'through', 'the', 'format', 'of', 'an', 'addit', 'layer', 'of', 'epigenet', 'silenc']","[33, 34, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 18, 0, 0, 0, 0, 0, 0, 33, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 34]"
"['in', 'addit', 'three', 'new', 'actor', 'join', 'the', 'regular', 'cast', 'elizabeth', 'mitchel', 'as', 'fertil', 'doctor', 'and', 'other', 'juliet', 'burk', 'and', 'kiel', 'sanchez', 'and', 'rodrigo', 'santoro', 'as', 'background', 'survivor', 'coupl', 'nikki', 'fernandez', 'and', 'paulo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 3, 4, 0, 3]"
"['on', '13', 'februari', '2015', 'scientist', 'includ', 'geoffrey', 'marci', 'seth', 'shostak', 'frank', 'drake', 'and', 'david', 'brin', 'at', 'a', 'convent', 'of', 'the', 'american', 'associ', 'for', 'the', 'advanc', 'of', 'scienc', 'discuss', 'activ', 'seti', 'and', 'whether', 'transmit', 'a', 'messag', 'to', 'possibl', 'intellig', 'extraterrestri', 'in', 'the', 'cosmo', 'wa', 'a', 'good', 'idea']","[0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 33, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0]"
"['arizona', 'state', 'univers', 'offer', 'undergradu', 'student', 'hous', 'on', 'four', 'metropolitan', 'phoenix', 'campus', 'arizona', 'state', 'univers', 'temp', 'campu', 'arizona', 'state', 'univers', 'polytechn', 'campu', 'arizona', 'state', 'univers', 'downtown', 'phoenix', 'campu', 'and', 'arizona', 'state', 'univers', 'west', 'campu', 'plu', 'the', 'asu', 'colleg', 'at', 'lake', 'havasu', 'citi']","[5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 11, 12, 5, 6, 6, 6, 6, 5, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 0, 5, 6, 6, 6, 6, 0, 0, 5, 6, 6, 6, 6, 6]"
"['the', 'tradit', 'precursor', 'is', 'but', 'thi', 'compound', 'is', 'itself', 'somewhat', 'unstabl', 'and', 'nowaday', 'compound', 'such', 'as', 'methylnitronitrosoguanidin', 'mnng', 'and', 'diazald', 'diazald', 'are', 'prefer']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 0, 21, 21, 0, 0]"
"['the', 'intern', 'astronom', 'union', 'name', 'all', 'coll', 'small', 'hill', 'on', 'saturn', 's', 'moon', 'titan', 'after', 'charact', 'in', 'tolkien', 'work']","[0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 23, 0, 0, 23, 0, 0, 0, 1, 0]"
"['sinc', 'uranium', 'had', 'been', 'name', 'after', 'the', 'planet', 'uranu', 'and', 'neptunium', 'after', 'the', 'planet', 'neptun', 'element', '94', 'wa', 'name', 'after', 'pluto', 'which', 'at', 'the', 'time', 'wa', 'consid', 'to', 'be', 'a', 'planet', 'as', 'well']","[0, 23, 0, 0, 0, 0, 0, 0, 23, 0, 23, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
