tokens,ner_tags
"['like', 'dbn', 'dbm', 'can', 'learn', 'complex', 'and', 'abstract', 'intern', 'represent', 'of', 'the', 'input', 'in', 'task', 'such', 'as', 'object', 'recognit', 'or', 'speech', 'recognit', 'use', 'limit', 'label', 'data', 'to', 'the', 'represent', 'built', 'use', 'a', 'larg', 'set', 'of', 'unlabel', 'sensori', 'input', 'data']","[0, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['scientif', 'confer', 'where', 'vision', 'base', 'activ', 'recognit', 'work', 'often', 'appear', 'are', 'iccv', 'and', 'cvpr']","[0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 15, 0, 15]"
"['in', 'statist', 'an', 'em', 'algorithm', 'is', 'an', 'iter', 'method', 'to', 'find', 'maximum', 'likelihood', 'or', 'maximum', 'a', 'posteriori', 'map', 'estim', 'of', 'paramet', 's', 'in', 'statist', 'model', 's', 'where', 'the', 'model', 'depend', 'on', 'unobserv', 'latent', 'variabl', 's']","[0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 11, 12, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 0]"
"['similarli', 'investig', 'sometim', 'report', 'the', 'fals', 'posit', 'rate', 'fpr', 'as', 'well', 'as', 'the', 'fals', 'neg', 'rate', 'fnr']","[0, 0, 0, 0, 0, 11, 12, 12, 11, 0, 0, 0, 0, 11, 12, 12, 11]"
"['the', 'concept', 'is', 'similar', 'to', 'the', 'signal', 'to', 'nois', 'ratio', 'use', 'in', 'the', 'scienc', 'and', 'confus', 'matrix', 'use', 'in', 'artifici', 'intellig']","[0, 0, 0, 0, 0, 0, 11, 12, 12, 12, 0, 0, 0, 1, 0, 11, 12, 0, 0, 1, 2]"
"['the', 'code', 'of', 'ethic', 'on', 'human', 'augment', 'which', 'wa', 'origin', 'introduc', 'by', 'steve', 'mann', 'in', '2004', 'and', 'refin', 'with', 'ray', 'kurzweil', 'and', 'marvin', 'minski', 'in', '2013', 'wa', 'ultim', 'ratifi', 'at', 'the', 'virtual', 'realiti', 'toronto', 'confer', 'on', 'june', '25', '2017']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 9, 10, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0, 0, 0]"
"['in', '1913', 'walter', 'booth', 'direct', '10', 'film', 'for', 'the', 'kinoplastikon', 'presum', 'in', 'collabor', 'with', 'cecil', 'hepworth']","[0, 0, 21, 22, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 21, 22]"
"['they', 'introduc', 'their', 'new', 'robot', 'in', '1961', 'at', 'a', 'trade', 'show', 'at', 'chicago', 'cow', 'palac']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 26]"
"['while', 'some', 'chatbot', 'applic', 'use', 'extens', 'process', 'natur', 'languag', 'process', 'processor', 'and', 'sophist', 'artifici', 'intellig', 'other', 'simpli', 'scan', 'for', 'gener', 'keyword', 'and', 'gener', 'respons', 'use', 'common', 'phrase', 'obtain', 'from', 'an', 'associ', 'librari', 'or', 'databas']","[0, 0, 5, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'wavenet', 'model', 'propos', 'in', '2016', 'achiev', 'great', 'perform', 'on', 'speech', 'qualiti']","[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['organ', 'known', 'to', 'use', 'ale', 'for', 'emerg', 'manag', 'disast', 'relief', 'ordinari', 'commun', 'or', 'extraordinari', 'situat', 'respons', 'american', 'red', 'cross', 'fema', 'disast', 'medic', 'assist', 'team', 's', 'nato', 'feder', 'bureau', 'of', 'investig', 'unit', 'nation', 'at', 't', 'civil', 'air', 'patrol', 'are']","[0, 0, 0, 0, 5, 0, 27, 28, 27, 28, 27, 28, 0, 27, 28, 28, 23, 24, 24, 23, 23, 24, 24, 24, 0, 23, 23, 24, 24, 24, 23, 24, 23, 24, 23, 24, 24, 23]"
"['here', 'the', 'kroneck', 'delta', 'is', 'use', 'for', 'simplic', 'the', 'deriv', 'of', 'a', 'sigmoid', 'function', 'be', 'express', 'via', 'the', 'function', 'itself']","[0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0]"
"['the', 'theori', 'is', 'base', 'in', 'philosoph', 'foundat', 'and', 'wa', 'found', 'by', 'ray', 'solomonoff', 'around', '1960', 'samuel', 'rathmann', 'and', 'marcu', 'hutter']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 9, 10, 0, 9, 10]"
"['wordnet', 'a', 'freeli', 'avail', 'databas', 'origin', 'design', 'as', 'a', 'semant', 'network', 'base', 'on', 'psycholinguist', 'principl', 'wa', 'expand', 'by', 'addit', 'of', 'definit', 'and', 'is', 'now', 'also', 'view', 'as', 'a', 'dictionari']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 0, 0, 27, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['advanc', 'in', 'the', 'field', 'of', 'comput', 'imag', 'research', 'is', 'present', 'in', 'sever', 'venu', 'includ', 'public', 'of', 'siggraph', 'and', 'the']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
"['classif', 'can', 'be', 'thought', 'of', 'as', 'two', 'separ', 'problem', 'binari', 'classif', 'and', 'multiclass', 'classif']","[3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4]"
"['advanc', 'gene', 'finder', 'for', 'both', 'prokaryot', 'and', 'eukaryot', 'genom', 'typic', 'use', 'complex', 'probabilist', 'model', 's', 'such', 'as', 'hidden', 'markov', 'model', 's', 'hmm', 'to', 'combin', 'inform', 'from', 'a', 'varieti', 'of', 'differ', 'signal', 'and', 'content', 'measur']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 7, 8, 8, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['neuroevolut', 'or', 'is', 'a', 'form', 'of', 'artifici', 'intellig', 'that', 'use', 'evolutionari', 'algorithm', 's', 'to', 'gener', 'artifici', 'neural', 'network', 's', 'ann', 'paramet', 'topolog', 'and', 'and', 'evolutionari', 'robot']","[27, 0, 0, 0, 0, 0, 1, 2, 0, 0, 7, 8, 0, 0, 0, 7, 8, 8, 0, 7, 0, 0, 0, 0, 7, 8]"
"['sinc', 'ibm', 'propos', 'and', 'realiz', 'the', 'system', 'of', 'bleu', 'papineni', 'et', 'al']","[0, 23, 0, 0, 0, 0, 0, 0, 11, 9, 0, 0]"
"['in', '2009', 'expert', 'attend', 'a', 'confer', 'host', 'by', 'the', 'associ', 'for', 'the', 'advanc', 'of', 'artifici', 'intellig', 'aaai', 'to', 'discuss', 'whether', 'comput', 'and', 'robot', 'might', 'be', 'abl', 'to', 'acquir', 'ani', 'autonomi', 'and', 'how', 'much', 'these', 'abil', 'might', 'pose', 'a', 'threat', 'or', 'hazard']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 16, 16, 16, 16, 16, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['after', 'boost', 'a', 'classifi', 'construct', 'from', '200', 'featur', 'could', 'yield', 'a', '95', 'detect', 'rate', 'under', 'a', 'math', 'fals', 'posit', 'rate', 'viola', 'jone', 'robust', 'object', 'detect', '2001']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 10, 10, 3, 4, 4, 0]"
"['the', 'websit', 'wa', 'origin', 'perl', 'but', 'imdb', 'no', 'longer', 'disclos', 'what', 'softwar', 'it', 'use', 'for', 'reason', 'of', 'secur']","[0, 0, 0, 0, 13, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'wa', 'found', 'by', 'demi', 'hassabi', 'shane', 'legg', 'and', 'mustafa', 'suleyman', 'in', '2010']","[0, 0, 0, 0, 9, 10, 9, 10, 0, 21, 22, 0, 0]"
"['two', 'veri', 'commonli', 'use', 'loss', 'function', 'are', 'the', 'mean', 'squar', 'error', 'mathl', 'a', 'a', '2', 'math', 'and', 'the', 'absolut', 'loss', 'mathl', 'a', 'a', 'math']","[0, 0, 0, 0, 27, 28, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 0]"
"['the', 'support', 'vector', 'machin', 'describ', 'abov', 'is', 'an', 'exampl', 'of', 'an', 'empir', 'risk', 'minim', 'erm', 'for', 'the', 'hing', 'loss']","[0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 7, 0, 0, 11, 12]"
"['a', 'deep', 'learn', 'base', 'approach', 'to', 'mt', 'neural', 'machin', 'translat', 'ha', 'made', 'rapid', 'progress', 'in', 'recent', 'year', 'and', 'googl', 'ha', 'announc', 'it', 'translat', 'servic', 'are', 'now', 'use', 'thi', 'technolog', 'in', 'prefer', 'to', 'it', 'previou', 'statist', 'method']","[0, 1, 2, 0, 0, 0, 3, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['thi', 'tend', 'to', 'yield', 'veri', 'larg', 'perform', 'gain', 'when', 'work', 'with', 'larg', 'corpora', 'such', 'as', 'wordnet']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
"['face', 'detect', 'is', 'use', 'in', 'biometr', 'often', 'as', 'a', 'part', 'of', 'or', 'togeth', 'with', 'a', 'facial', 'recognit', 'system']","[3, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6]"
"['train', 'by', 'maximum', 'likelihood', 'estim']","[0, 0, 7, 8, 8]"
"['in', 'thailand', 'komatsu', 'shanghai', 'in', '1996', 'in', 'shanghai', 'china', 'industri', 'power', 'allianc', 'in', 'japan', 'a', 'joint', 'ventur', 'with', 'cummin', 'in', '1998', 'l', 'limit', 'in', 'india', 'in', '1998', 'share', 'sold', 'in', '2013', 'and', 'komatsu', 'brasil', 'intern', 'in', 'brazil', 'in', '1998']","[0, 19, 23, 24, 0, 0, 0, 25, 19, 23, 24, 24, 0, 19, 0, 0, 0, 0, 23, 0, 0, 23, 24, 0, 19, 0, 0, 0, 0, 0, 0, 0, 23, 24, 24, 0, 19, 0, 0]"
"['dgp', 'also', 'occasion', 'host', 'artist', 'in', 'resid', 'oscar', 'chri', 'landreth']","[23, 0, 0, 0, 27, 28, 28, 27, 21, 22]"
"['it', 'current', 'includ', 'four', 'the', 'robomast', 'robot', 'competit', 'the', 'robomast', 'technic', 'challeng', 'the', 'icra', 'robomast', 'ai', 'challeng', 'and', 'the', 'new', 'robomast', 'youth', 'tournament']","[0, 0, 0, 0, 0, 27, 28, 28, 0, 27, 28, 28, 0, 27, 28, 28, 28, 0, 0, 0, 27, 28, 28]"
"['by', 'the', 'earli', '2000', 'the', 'domin', 'speech', 'process', 'strategi', 'start', 'to', 'shift', 'away', 'from', 'hidden', 'markov', 'model', 'toward', 'more', 'modern', 'neural', 'network', 'and', 'deep', 'learn']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 7, 8, 0, 1, 2]"
"['anoth', 'equival', 'express', 'in', 'the', 'case', 'of', 'a', 'binari', 'target', 'rate', 'is', 'that', 'the', 'true', 'posit', 'rate', 'and', 'the', 'fals', 'posit', 'rate', 'are', 'equal', 'and', 'therefor', 'the', 'fals', 'neg', 'rate', 'and', 'the', 'true', 'neg', 'rate', 'are', 'equal', 'for', 'everi', 'valu', 'of', 'the', 'sensit', 'characterist']","[0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 11, 12, 12, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'matlab', 'function']","[0, 5, 0]"
"['an', 'articul', 'robot', 'is', 'a', 'robot', 'with', 'rotari', 'joint', 's', 'a', 'leg', 'robot', 'or', 'an', 'industri', 'robot']","[0, 5, 6, 0, 0, 0, 0, 27, 28, 0, 0, 0, 0, 0, 0, 5, 6]"
"['pandora', 'also', 'known', 'as', 'pandora', 'media', 'or', 'pandora', 'radio', 'is', 'an', 'american', 'music', 'stream', 'and', 'autom', 'recommend', 'system', 'internet', 'radio', 'servic', 'power', 'by', 'the', 'music', 'genom', 'project', 'and', 'headquart', 'in', 'oakland', 'california']","[5, 0, 0, 0, 5, 6, 0, 5, 6, 0, 0, 27, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 27, 28, 28, 0, 0, 0, 25, 25]"
"['she', 'is', 'a', 'board', 'member', 'of', 'the', 'intern', 'machin', 'learn', 'societi', 'ha', 'been', 'a', 'member', 'of', 'aaai', 'execut', 'council', 'wa', 'pc', 'of', 'icml', '2011', 'and', 'ha', 'serv', 'as', 'senior', 'pc', 'member', 'for', 'confer', 'includ', 'aaai', 'icml', 'ijcai', 'iswc', 'kdd', 'sigmod', 'uai', 'vldb', 'wsdm', 'and', 'www']","[0, 0, 0, 0, 0, 0, 0, 23, 24, 24, 24, 0, 0, 0, 0, 0, 23, 24, 24, 0, 0, 0, 15, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 15]"
"['jame', 'albu', 'of', 'the', 'nation', 'institut', 'of', 'standard', 'and', 'technolog', 'nist', 'develop', 'the', 'robocran', 'where', 'the', 'platform', 'hang', 'from', 'six', 'cabl', 'instead', 'of', 'be', 'support', 'by', 'six', 'jack']","[9, 10, 0, 0, 23, 24, 24, 24, 24, 24, 23, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['anoth', 'class', 'of', 'direct', 'search', 'algorithm', 'are', 'the', 'variou', 'evolutionari', 'algorithm', 's', 'genet', 'algorithm', 's']","[0, 0, 0, 27, 28, 28, 0, 0, 0, 7, 8, 0, 7, 8, 0]"
"['kuka', 'is', 'a', 'german', 'manufactur', 'of', 'industri', 'robot', 's', 'and', 'solut', 's', 'for', 'factori', 'autom']","[23, 0, 0, 27, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0]"
"['other', 'film', 'between', '2016', 'to', '2020', 'that', 'captur', 'with', 'imax', 'camera', 'were', 'zack', 'snyder', 's', 'batman', 'v', 'superman', 'dawn', 'of', 'justic', 'clint', 'eastwood', 's', 'sulli', 'damien', 'chazel', 's', 'first', 'man', 'patti', 'jenkin', 'wonder', 'woman', '1984', 'cari', 'joji', 'fukunaga', 's', 'no', 'time', 'to', 'die', 'and', 'joseph', 'kosinski', 's', 'top', 'gun', 'maverick']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 21, 22, 0, 27, 28, 28, 28, 28, 28, 21, 22, 0, 27, 21, 22, 0, 27, 28, 21, 22, 27, 28, 28, 21, 22, 22, 0, 27, 28, 28, 28, 0, 21, 22, 0, 27, 28, 28]"
"['the', 'trial', 'of', 'micr', 'e13b', 'font', 'wa', 'shown', 'to', 'the', 'american', 'banker', 'associ', 'aba', 'in', 'juli', '1956', 'which', 'adopt', 'it', 'in', '1958', 'as', 'the', 'micr', 'standard', 'for', 'negoti', 'document', 's', 'in', 'the', 'unit', 'state']","[0, 0, 0, 27, 28, 0, 0, 0, 0, 0, 23, 24, 24, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 19, 20]"
"['local', 'search', 'algorithm', 'are', 'wide', 'appli', 'to', 'numer', 'hard', 'comput', 'problem', 'includ', 'problem', 'from', 'comput', 'scienc', 'particularli', 'artifici', 'intellig', 'mathemat', 'oper', 'research', 'engin', 'and', 'bioinformat']","[27, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 1, 1, 2, 1, 0, 1]"
"['gerd', 'gigerenz', 'born', 'septemb', '3', '1947', 'wallersdorf', 'germani', 'is', 'a', 'germani', 'psychologist', 'who', 'ha', 'studi', 'the', 'use', 'of', 'bound', 'ration', 'and', 'heurist', 's', 'in', 'decis', 'make']","[9, 10, 0, 0, 0, 0, 25, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 7, 0, 0, 3, 4]"
"['to', 'minim', 'the', 'mean', 'squar', 'error']","[0, 0, 0, 11, 12, 12]"
"['but', 'even', 'an', 'offici', 'languag', 'with', 'a', 'regul', 'academi', 'such', 'as', 'standard', 'french', 'with', 'the', 'académi', 'français', 'is', 'classifi', 'as', 'a', 'natur', 'languag', 'for', 'exampl', 'in', 'the', 'field', 'of', 'natur', 'languag', 'process', 'as', 'it', 'prescript', 'point', 'do', 'not', 'make', 'it', 'either', 'construct', 'enough', 'to', 'be', 'classifi', 'as', 'a', 'construct', 'languag', 'or', 'control', 'enough', 'to', 'be', 'classifi', 'as', 'a', 'control', 'natur', 'languag']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 0, 0, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 0, 0, 0, 0, 0, 0, 0, 0, 27, 28, 28]"
"['there', 'are', 'a', 'number', 'of', 'other', 'metric', 'most', 'simpli', 'the', 'accuraci', 'or', 'fraction', 'correct', 'fc', 'which', 'measur', 'the', 'fraction', 'of', 'all', 'instanc', 'that', 'are', 'correctli', 'categor', 'the', 'complement', 'is', 'the', 'fraction', 'incorrect', 'fic']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 12, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 11]"
"['cardi', 'becam', 'a', 'fellow', 'of', 'the', 'associ', 'for', 'comput', 'linguist', 'in', '2016']","[9, 0, 0, 0, 0, 0, 15, 16, 16, 16, 0, 0]"
"['learn', 'the', 'paramet', 'math', 'theta', 'math', 'is', 'usual', 'done', 'by', 'maximum', 'likelihood', 'learn', 'for', 'mathp', 'y', 'i', 'x', 'i', 'theta', 'math']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
"['cluster', 'analysi', 'and', 'matrix', 'factor', 'for', 'descript', 'mine']","[3, 4, 0, 8, 8, 0, 3, 4]"
"['in', 'comput', 'scienc', 'and', 'the', 'inform', 'technolog', 'that', 'it', 'enabl', 'it', 'ha', 'been', 'a', 'challeng', 'to', 'the', 'abil', 'in', 'comput', 'to', 'do', 'natur', 'languag', 'process', 'and', 'machin', 'learn']","[0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2]"
"['code', 'for', 'gabor', 'featur', 'extract', 'from', 'imag', 'in', 'matlab', 'can', 'be', 'found', 'at']","[0, 0, 7, 8, 8, 0, 0, 0, 5, 0, 0, 0, 0]"
"['the', 'neuralexpert', 'center', 'the', 'design', 'specif', 'around', 'the', 'type', 'of', 'problem', 'the', 'user', 'would', 'like', 'the', 'neural', 'network', 'to', 'solv', 'classif', 'predict', 'function', 'approxim', 'or', 'cluster', 'analysi']","[0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 3, 3, 3, 4, 0, 3, 4]"
"['when', 'the', 'quantiz', 'step', 'size', 'δ', 'is', 'small', 'rel', 'to', 'the', 'variat', 'in', 'the', 'signal', 'be', 'quantiz', 'it', 'is', 'rel', 'simpl', 'to', 'show', 'that', 'the', 'mean', 'squar', 'error', 'produc', 'by', 'such', 'a', 'round', 'oper', 'will', 'be', 'approxim', 'math', 'delta', '2', '12']","[0, 0, 27, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'construct', 'of', 'a', 'rich', 'lexicon', 'with', 'a', 'suitabl', 'ontolog', 'requir', 'signific', 'effort', 'wordnet', 'lexicon', 'requir', 'mani', 'of', 'miller', 'beckwith', 'fellbaum', 'gross', 'miller']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 10, 10, 10, 10]"
"['kawasaki', 'portfolio', 'also', 'includ', 'retract', 'roof', 'floor', 'and', 'other', 'giant', 'structur', 'the', 'sapporo', 'dome', 'retract', 'surfac', 'is', 'one', 'exampl']","[23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 0, 0, 0, 0, 0]"
"['kappa', 'statist', 'such', 'as', 'fleiss', 'kappa', 'and', 'cohen', 'kappa', 'are', 'method', 'for', 'calcul', 'reliabl', 'base', 'on', 'differ', 'assumpt', 'about', 'the', 'margin', 'or', 'prior', 'distribut', 'and', 'are', 'increasingli', 'use', 'as', 'chanc', 'correct', 'altern', 'to', 'accuraci', 'in', 'other', 'context']","[11, 12, 0, 0, 11, 12, 0, 11, 12, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0]"
"['with', 'hi', 'student', 'sepp', 'hochreit', 'felix', 'ger', 'fred', 'cummin', 'alex', 'grave', 'and', 'other', 'schmidhub', 'publish', 'increasingli', 'sophist', 'version', 'of', 'a', 'type', 'of', 'recurr', 'neural', 'network', 'call', 'the', 'long', 'memori', 'lstm']","[0, 0, 0, 9, 10, 9, 10, 9, 10, 9, 10, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 7, 8, 7]"
"['2004', 'the', 'first', 'cobot', 'kuka', 'lbr', '3', 'is', 'releas']","[0, 0, 0, 5, 6, 6, 6, 0, 0]"
"['two', 'shallow', 'approach', 'use', 'to', 'train', 'and', 'then', 'disambigu', 'are', 'naiv', 'bay', 'classifi', 'and', 'decis', 'tree']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 7, 8]"
"['the', 'first', 'practic', 'form', 'of', 'photographi', 'were', 'introduc', 'in', 'januari', '1839', 'by', 'loui', 'daguerr', 'and', 'henri', 'fox', 'talbot']","[0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 21, 22, 0, 21, 22, 22]"
"['for', 'exampl', 'speech', 'synthesi', 'combin', 'with', 'speech', 'recognit', 'allow', 'for', 'interact', 'with', 'mobil', 'devic', 'via', 'languag', 'process', 'interfac']","[0, 0, 3, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
"['phidget', 'can', 'be', 'program', 'use', 'a', 'varieti', 'of', 'softwar', 'and', 'program', 'languag', 'rang', 'from', 'java', 'to', 'microsoft', 'excel']","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 5, 6]"
"['the', 'term', 'machin', 'learn', 'wa', 'coin', 'in', '1959', 'by', 'arthur', 'samuel', 'an', 'american', 'ibmer', 'and', 'pioneer', 'in', 'the', 'field', 'of', 'comput', 'game', 'and', 'artifici', 'intellig']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 9, 10, 0, 27, 28, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2]"
"['the', 'isra', 'poet', 'david', 'avidan', 'who', 'wa', 'fascin', 'with', 'futur', 'technolog', 'and', 'their', 'relat', 'to', 'art', 'desir', 'to', 'explor', 'the', 'use', 'of', 'comput', 'for', 'write', 'literatur']","[0, 27, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['as', 'part', 'of', 'the', 'gateway', 'project', 'in', '2017', 'oxbotica', 'triall', 'seven', 'autonom', 'shuttl', 'buse', 'in', 'greenwich', 'navig', 'a', 'riversid', 'path', 'near', 'london', 'the', 'o2', 'arena', 'on', 'a', 'rout', 'also', 'use', 'by', 'pedestrian', 'and', 'cyclist']","[0, 0, 0, 0, 27, 28, 0, 0, 23, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 25, 25, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['an', 'unrel', 'but', 'commonli', 'use', 'combin', 'of', 'basic', 'statist', 'from', 'inform', 'retriev', 'is', 'the', 'be', 'a', 'possibl', 'weight', 'harmon', 'mean', 'of', 'recal', 'and', 'precis', 'where', 'recal', 'sensit', 'true', 'posit', 'rate', 'but', 'specif', 'and', 'precis', 'are', 'total', 'differ', 'measur']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 27, 28, 0, 11, 0, 11, 0, 11, 11, 11, 12, 12, 0, 11, 0, 11, 0, 0, 0, 0]"
"['neuromorph', 'engin', 'is', 'an', 'interdisciplinari', 'subject', 'that', 'take', 'inspir', 'from', 'biolog', 'physic', 'mathemat', 'comput', 'scienc', 'and', 'electron', 'engin', 'to', 'design', 'artifici', 'neural', 'system', 'such', 'as', 'vision', 'system', 'system', 'auditori', 'processor', 'and', 'autonom', 'robot', 'whose', 'physic', 'architectur', 'and', 'design', 'principl', 'are', 'base', 'on', 'those', 'of', 'biolog', 'nervou', 'system']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 5, 6, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6]"
"['to', 'be', 'specif', 'the', 'bibo', 'stabil', 'criterion', 'requir', 'that', 'the', 'roc', 'of', 'the', 'system', 'includ', 'the', 'unit', 'circl']","[0, 0, 0, 0, 11, 12, 12, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0]"
"['2', 'the', 'program', 'wa', 'rewritten', 'in', 'java', 'begin', 'in', '1998']","[0, 0, 0, 0, 0, 0, 13, 0, 0, 0]"
"['the', 'mcc', 'can', 'be', 'calcul', 'directli', 'from', 'the', 'confus', 'matrix', 'use', 'the', 'formula']","[0, 11, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0]"
"['it', 'wa', 'develop', 'by', 'a', 'team', 'at', 'the', 'watson', 'ai', 'lab', 'and', 'first', 'present', 'at', 'the', '2018', 'intern', 'confer', 'on', 'learn', 'represent']","[0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 24, 0, 0, 0, 0, 0, 15, 16, 16, 16, 16, 16]"
